Instance,MAE
316,5.260988465837266
317,5.396203304727526
318,5.040912565146492
319,4.108033634603879
320,3.4528311333219697
321,6.073803170713241
322,4.470593953218054
323,7.733869729026256
324,10.42335015732274
325,4.311515435097713
326,9.372948035484649
327,9.127296632467115
328,3.5126748728245496
329,6.8155790660080156
330,8.33113074691865
331,5.024818805799523
332,5.913187913373729
333,9.985198957524515
334,6.438672240374115
335,6.16654517596013
336,6.101854245957843
337,4.3931809093818694
338,4.665067046234516
339,10.594356792005813
340,3.5883184669478454
341,4.284478749838088
342,7.911801452762401
343,6.235475691196751
344,7.766557634652638
345,4.672482595750095
346,10.33013539810096
347,4.379682549721008
348,7.180619621578128
349,9.976094067640888
350,4.53403831730537
351,3.9822087408299756
352,4.537902739047332
353,4.018876351038024
354,5.2836501264185465
355,5.459709401014703
356,10.604182997897768
357,10.358426232273837
358,9.78065441937487
359,6.943066184969716
360,4.081004308426974
361,5.790853494552948
362,5.394331371814482
363,9.123881533976858
364,9.854963017788066
365,10.245029101115081
366,10.726027907036055
367,8.596934096976543
368,5.500247480356919
369,4.120767096417093
370,4.576736357197373
371,4.063999107070784
372,10.127288742015493
373,9.29996379420166
374,5.346912717509388
375,3.9048850831927786
376,4.589898784029207
377,10.110144855307484
378,10.36919616038404
379,5.503643001704686
380,9.057709423266411
381,3.8166910101986438
382,6.580237310604506
383,4.446972188331455
384,6.46129567685596
385,7.0254580489038645
386,9.25954087549644
387,10.713358384628734
388,6.012481528576487
389,8.923047728498608
390,10.17796281680706
391,8.01258292636391
392,6.494257595675666
393,4.912798861540078
394,6.709228477743243
395,4.947179364033259
396,4.332955467071638
397,4.166579746382841
398,6.392537864450503
399,10.28399086547721
400,8.4632909567775
401,10.376929163898993
402,7.3233041624567035
403,9.355433018424378
404,5.931612891958351
405,5.320217079987279
406,4.632989538023661
407,5.805074178774852
408,4.294069019224724
409,5.2451630904681865
410,4.748603162660657
411,10.007096580958855
412,9.868977687426597
413,5.335571114631594
414,9.731062309458249
415,4.2673778256919395
416,10.19200846794792
417,4.844625406966385
418,5.638442718263462
419,4.812697100405815
420,9.22795614546925
421,9.674059695250008
422,3.987824276119999
423,4.651633073151086
424,7.950268114033015
425,7.158064705058759
426,6.851928204562593
427,7.4238796487372705
428,10.012719985012522
429,4.718383309820723
430,10.50828822273359
431,6.825117272769295
432,5.624084908019192
433,5.995071904165464
434,4.291676392315934
435,4.977459982353266
436,10.0324532256833
437,8.966933844589798
438,9.814823429675188
439,9.886906459357279
440,4.421347856987585
441,4.637826728242445
442,8.096879590018228
443,4.072920347750462
444,4.900231366374531
445,3.5987770408450346
446,9.337963479464477
447,10.3056430112838
448,8.058562841027545
449,10.526127392936102
450,3.8643952942316546
451,4.98043140926729
452,5.357854211503391
453,9.435575866104765
454,7.346538732789234
455,5.13292936706702
456,5.3959110648578426
457,10.026816645192008
458,6.655542876227249
459,10.015022921313436
460,8.931245450232106
461,7.049384373996243
462,5.070761688483373
463,9.950679533492849
464,9.174856727077518
465,4.505104496972327
466,11.230093552999437
467,10.172380307243236
468,4.522035659756871
469,6.248436410837407
470,5.121497373350706
471,10.165245398513301
472,3.1967724228817533
473,4.783190429015172
474,10.158993630225723
475,3.7995933730696088
476,6.458027747796652
477,9.524224950673974
478,8.212141895813057
479,6.421268836665427
480,10.468275051105257
481,9.42821020728591
482,4.958702721389435
483,8.7725496599914
484,6.493213389042642
485,4.738158843652037
486,6.030755419579194
487,3.607204312422951
488,9.31804831260049
489,5.684886560798229
490,10.071481966908264
491,9.089065285385113
492,8.774659008065784
493,9.520197332588893
494,6.381166363959949
495,4.087145218327835
496,10.094853980265022
497,4.419684686413608
498,6.788165058215159
499,4.539304622291693
500,8.085759606395197
501,3.364993487247542
502,5.485572223510204
503,9.934144695381585
504,8.159237541373301
505,5.66882146219415
506,2.9745125360709292
507,7.439101759266258
508,7.8133034553350145
509,6.220727875805849
510,9.441955065082361
511,3.8264966177382074
512,10.237623308795172
513,8.7801270752546
514,6.068376813767125
515,7.055148405675979
516,5.660541006233397
517,3.429377251424882
518,6.453414900723293
519,4.537986662675487
520,8.606547463646839
521,5.835926331568021
522,4.5195373985188825
523,9.974679776625461
524,6.209448763594892
525,9.755173463258599
526,9.397646187620062
527,6.894335998854196
528,4.606448542704111
529,5.229586997375702
530,5.862814857052828
531,9.110374579164123
532,5.500275083234201
533,7.731385626601803
534,5.631701038782843
535,4.191286784893344
536,6.861943640820498
537,11.150711804003604
538,3.814762040141811
539,5.710924429699889
540,4.191703912227572
541,4.319238295623016
542,9.838676725760328
543,9.196527290108849
544,7.844595387860946
545,7.763653801676438
546,8.746383717934853
547,7.110331784436962
548,6.0561751657254055
549,5.8189462684748845
550,5.889464032920688
551,8.569879068224372
552,6.734064566787649
553,4.731831649713609
554,6.285810950630636
555,9.003958065516708
556,6.812583632357857
557,4.670464555753864
558,3.881955722118864
559,5.417182677624112
560,5.794030735768726
561,10.369579882027148
562,3.928067047372112
563,7.7417322326313425
564,5.140777382472577
565,4.846261017510497
566,10.54447405653278
567,10.455885587481701
568,5.991653291521366
569,3.357752676681864
570,7.763921656006858
571,5.273829563334286
572,7.533366418510313
573,9.223543897172858
574,10.012444970173052
575,10.258728567520427
576,8.022138507127112
577,4.8048676539301525
578,4.587466683814511
579,6.017839887524759
580,5.796247122935259
581,10.259166600198208
582,4.584700020986368
583,6.903016189154518
584,5.062067811805242
585,6.2450137566643145
586,10.342010819404623
587,10.62362378076951
588,4.929084893906366
589,4.030253218052658
590,9.76075132260916
591,5.716643855496222
592,5.834640610685469
593,10.000135684761075
594,5.643764616097486
595,4.459496310734228
596,9.605972075507715
597,3.756601831465247
598,7.791852310615355
599,9.258911692560995
600,10.605782410036639
601,7.357473289999025
602,8.74218794099796
603,4.311475767894014
604,6.113883261499491
605,6.016042715257136
606,2.9365749559622363
607,6.5251925055524564
608,6.479160737031254
609,10.419162492553461
610,6.65272591666641
611,7.401813883814818
612,3.3791835764062816
613,10.454363735241808
614,6.707513234273353
615,4.761545695758059
616,8.60426654580038
617,5.645079594008781
618,4.4396672183229136
619,10.121632581989578
620,4.756142054099697
621,10.61734390534261
622,7.939517145633716
623,8.820284435948807
624,10.689178173686301
625,9.343325441807641
626,10.312059840383766
627,4.529026909622177
628,9.392408776353426
629,7.912671707649882
630,7.762992462531521
631,9.986034650571337
632,9.728437461457201
633,6.129192906036277
634,4.171949859086067
635,4.483037807388057
636,9.735365704554868
637,8.280142837708864
638,4.541407671139582
639,5.159537755033983
640,5.342120179230055
641,4.917916875982384
642,3.443209241586036
643,5.725439789222911
644,7.385719850122837
645,6.707165543163643
646,3.1889420286272063
647,10.660717366393127
648,10.508452377768192
649,6.97232868823101
650,4.370681972822427
651,9.83342455414843
652,7.616409376307001
653,5.191837165847065
654,6.639164014172337
655,10.03391081107018
656,6.71248078176668
657,4.066249046768866
658,9.247661885228768
659,4.997617109757862
660,9.462604017440096
661,6.597091563811955
662,10.598466114535439
663,6.432105164360017
664,10.208237033568885
665,4.807419879815471
666,9.271793179796619
667,9.81320489207549
668,4.819870889053486
669,4.049817385158192
670,5.826463158914291
671,5.790962434101228
672,7.242046356515743
673,8.518595750915003
674,6.956939379851882
675,5.634656500742147
676,9.736857296276225
677,3.547936884804946
678,7.413135169379086
679,4.925035808532095
680,5.792381269347889
681,7.606015544792089
682,7.4756486929948975
683,7.761435205112342
684,5.037952020536647
685,6.615116569899139
686,5.664522221224808
687,10.204423657659998
688,6.875818927222848
689,9.745129817407417
690,8.176672651305045
691,4.3966561028792315
692,4.035664695600853
693,5.412193324860039
694,5.057608183218854
695,8.13795260818607
696,5.391143210642809
697,10.225322367089023
698,5.340492539840882
699,9.79546980365146
700,10.086979258256184
701,9.16745622456323
702,10.481607212938076
703,7.798135906760105
704,10.465251081951
705,3.748533941903282
706,9.578971967711107
707,10.105205427228169
708,5.3206220785498415
709,5.139233406094976
710,4.826279101569531
711,6.782845053845443
712,7.5352985437335605
713,5.410085132634964
714,9.959713056434332
715,9.13159258082897
716,4.431996921891752
717,10.198253173795711
718,6.391382669928574
719,3.148939974015058
720,9.69803929233165
721,9.991967903502859
722,10.067026957526402
723,9.880185627102057
724,5.183883907346869
725,5.183727448623044
726,9.212106033659088
727,4.873901960247521
728,9.98942601700819
729,9.389564098525272
730,4.231019327754272
731,6.62171477225836
732,5.459788737288967
733,4.596225646309574
734,9.795832332995209
735,10.451672100994
736,8.906345817879807
737,5.392288778358304
738,4.23020050632931
739,6.142627681362853
740,9.825199360784021
741,7.841559449557458
742,8.216170416674343
743,9.773913857370575
744,7.088032838275045
745,6.939020829236244
746,4.032643436313026
747,9.68014061705221
748,4.53101174093444
749,3.8818053610798953
750,8.465044380103071
751,4.789534398442771
752,7.052892693349972
753,5.233186686946939
754,3.2945863335750887
755,4.5184119717517826
756,8.179123366401003
757,7.919368608310535
758,9.62326850150115
759,6.6907606079303115
760,4.373764624011208
761,9.26933940765288
762,6.138729549475563
763,6.463566076464737
764,5.382198154909318
765,4.5247019281981755
766,7.48296819783949
767,5.2812819418178565
768,7.420175402751229
769,7.188310157329593
770,10.364928500889835
771,10.213326135961822
772,3.7057370664219715
773,5.936408765427934
774,4.854541530961916
775,5.770631344609328
776,9.062147617309664
777,10.59607046037549
778,10.232168951537176
779,4.062607996910718
780,9.451107506943949
781,9.091694078404215
782,6.554162767244459
783,4.498596730903805
784,9.71006712882446
785,5.21159873463293
786,6.086987155421137
787,9.821797968194304
788,2.8629518182056493
789,7.879446197688869
790,4.311309330292773
791,6.727009061448374
792,7.8376015027652
793,7.255319236965733
794,6.9125654869532065
795,9.493577648889618
796,5.776808298397893
797,4.788832697910929
798,4.801108844102221
799,9.193868159838319
800,8.890938835691795
801,5.701836477325209
802,9.99431838413693
803,9.223628370731
804,6.667988288275379
805,7.0652985745168
806,6.587995345882878
807,3.72489926041049
808,10.674496731304252
809,10.3339091104605
810,10.449519289648256
811,10.07606492189214
812,4.322260777159222
813,9.972920023782834
814,7.363990142152275
815,10.444477677642496
816,5.741487629830211
817,8.328075968386642
818,4.832540219953024
819,9.792710084202492
820,7.873071602395112
821,9.627093808291141
822,9.1612638192529
823,7.3837628863247415
824,9.398886897685637
825,6.111454591304529
826,10.04981596276829
827,9.870215482811203
828,6.968751228142355
829,6.72076723072482
830,4.182401259596925
831,7.389902669432317
832,6.868216800912543
833,7.360888207436079
834,4.634306033987893
835,10.201727683250267
836,9.953192735939668
837,5.656873976301327
838,7.046202208568023
839,3.610639272641374
840,9.45201812190151
841,6.272164139899996
842,3.575415220791091
843,6.879468102512721
844,9.203266185022871
845,7.678250256690092
846,6.537830473525999
847,8.52152194805204
848,5.141843085177819
849,8.552113808786215
850,10.210207862506442
851,9.901434515554756
852,10.897922015221083
853,9.953933506929458
854,5.284376743662368
855,3.2719863211160907
856,4.171898570930712
857,7.251437631540067
858,9.772489652951394
859,7.4968238872674915
860,4.248006957099371
861,5.09719761765561
862,7.2630626433429875
863,9.471830179825522
864,8.16322742844189
865,10.29249527548379
866,8.897075037329385
867,10.315552715080385
868,6.483220970390989
869,9.969020723990594
870,6.730000832921142
871,8.497617571261499
872,5.497807961369655
873,5.561547863342212
874,4.991048054745282
875,4.771693838694271
876,8.717956633470815
877,3.908963855584073
878,5.44098131129554
879,9.621329298803202
880,8.551059564570535
881,10.06153183365775
882,6.851011075274869
883,4.03754926178508
884,5.649097859568681
885,10.928930816388716
886,6.495242180496042
887,10.224819188580467
888,5.831453406910549
889,6.057222745887028
890,9.744510289061683
891,5.75395508146961
892,9.212822039037874
893,5.189268121781915
894,4.5246905542657005
895,6.004743319526434
896,4.8297352758292105
897,4.262667615782493
898,4.113799154595722
899,10.265883004656168
900,10.407617632749377
901,6.962241594693144
902,6.255871734779965
903,10.30593505685148
904,8.055823155164815
905,8.678262778810943
906,4.574759849755368
907,6.024702351206355
908,4.790651327679399
909,10.421234927630431
910,5.7728517163158815
911,8.963945071692198
912,6.005271563145574
913,7.887869374782107
914,9.150554444874224
915,4.766643914016793
916,9.846667137361962
917,6.480928273207842
918,6.990062743643004
919,4.425543701455974
920,8.770422530834514
921,8.991911735005337
922,5.298219049077978
923,4.496379350866469
924,6.538405344276348
925,8.249451277868603
926,5.987606418719833
927,3.6573435931049008
928,5.5089074444209905
929,4.7600326016897005
930,5.182643272603059
931,9.469286461711777
932,3.63568304617742
933,6.1048900988698165
934,9.745080216865318
935,5.8889447950020655
936,5.737456591592273
937,9.725875778063614
938,7.030598212935776
939,9.63535876861591
940,7.304266304104792
941,9.841534447957688
942,5.765271421175538
943,2.5534008233120313
944,6.65769476551844
945,9.781595380758494
946,6.404686242222117
947,4.8369947965938
948,3.0659934984439716
949,10.053815535512259
950,4.714627908250113
951,5.425907117417725
952,9.8171541899129
953,5.501109734721591
954,9.313856714745532
955,3.9616251493665744
956,4.113144118331176
957,9.745123105784083
958,6.179336419149602
959,3.755103797796817
960,10.610994131194715
961,10.422928883035896
962,5.598823471652326
963,10.343900519127468
964,9.07763367581709
965,10.483520019330362
966,9.360023541100878
967,9.550954814085902
968,6.290839494414203
969,3.573452107939152
970,10.49606430517172
971,4.957293952940378
972,6.060800762973831
973,9.277091753412462
974,9.806740945150326
975,4.8521832684487975
976,5.154514629624168
977,4.720693319789257
978,9.972584152737396
979,4.4031994184471595
980,8.863115092029142
981,6.888440767542484
982,5.192218175582112
983,9.999246159800547
984,4.367867200095716
985,4.651359615717238
986,5.49071170617842
987,9.665259879816318
988,8.430707002612003
989,9.97269904762926
990,8.14924669812667
991,9.228614330976576
992,9.15435492876116
993,9.635515857795637
994,5.040135889829769
995,6.638635797595999
996,5.535322731274733
997,3.4765788219048055
998,10.58832488644917
999,3.1046624966913026
1000,3.8394169594196836
1001,9.942955813776754
1002,7.4699101734588425
1003,5.8970435638209695
1004,4.901646148041717
1005,9.768848888348288
1006,9.07427410416617
1007,4.330486244881334
1008,6.845702787940863
1009,3.6510548347380976
1010,5.183429576206936
1011,5.6704456568568835
1012,4.619360741688252
1013,4.043180180906146
1014,9.995256060879651
1015,3.4388071522691974
1016,10.364785172809738
1017,8.268677788534008
1018,5.603967960852291
1019,9.825146975934855
1020,9.051433956792172
1021,6.952217480304811
1022,7.085508278714328
1023,4.880121893702665
1024,6.667062133836411
1025,6.3719136991456935
1026,6.766262755341901
1027,4.803178353609335
1028,8.777197137988137
1029,3.351272211106336
1030,5.867067316238952
1031,5.904321807124906
1032,4.438126962573034
1033,6.38615058666942
1034,10.128054438530006
1035,9.10049669276354
1036,10.1354575627166
1037,7.626232581331361
1038,9.82650876914168
1039,9.90324367103743
1040,3.7788345648834665
1041,10.167237634956082
1042,6.9377067831808885
1043,7.696081280009348
1044,10.304529915320204
1045,8.989077732232198
1046,4.583530438401033
1047,10.486969865091144
1048,3.0169191687173273
1049,4.102797500050188
1050,6.647513786602389
1051,4.777139652149652
1052,5.778432259255578
1053,9.896409799152712
1054,6.132115275399556
1055,5.992099990765094
1056,7.535250292262901
1057,4.831557413136565
1058,4.76110174532046
1059,10.710708718760939
1060,9.041184394476788
1061,4.465807464172042
1062,7.2623083907133115
1063,5.390891799188286
1064,9.496076954112395
1065,9.635424938716767
1066,7.587776165373287
1067,9.551817702170506
1068,10.56113199591517
1069,10.43934790238757
1070,10.62084563732209
1071,5.587097482353417
1072,5.2805519448826175
1073,9.997866531480971
1074,7.3251806003679425
1075,10.673577834879174
1076,9.744179478391745
1077,4.278844497387651
1078,5.912830076641968
1079,5.479253112113542
1080,6.950978097372172
1081,7.047140917408977
1082,4.514742943231012
1083,5.091417703192802
1084,5.227711430196028
1085,6.820275618421178
1086,5.87458663677194
1087,10.321730742613543
1088,3.5306965321131485
1089,9.07292555053518
1090,10.306953957953153
1091,4.389778087944227
1092,4.453228006751041
1093,9.586728058711115
1094,5.362841413181807
1095,4.800347161311639
1096,5.241946668991177
1097,5.260138701792004
1098,10.45776948146408
1099,3.9565946174660342
1100,5.286419022644072
1101,9.39518664710059
1102,6.693263163786026
1103,6.353923275763182
1104,7.101644381452249
1105,8.498788374563722
1106,10.105528532990363
1107,10.174058598655664
1108,3.748243927546285
1109,10.029805382788984
1110,4.987154658993432
1111,10.331272158844598
1112,5.532526235272077
1113,10.330941449359155
1114,4.80540338192285
1115,9.495043773092211
1116,6.222383468587547
1117,3.849195708083265
1118,10.847540599288337
1119,5.635060578718947
1120,6.658157699909888
1121,9.107431619961867
1122,3.8777458561472624
1123,4.412653648515525
1124,9.359993645837802
1125,7.7640770792846325
1126,5.846436984469712
1127,7.01435287058419
1128,9.128790055685092
1129,10.317268101544679
1130,7.768807417075504
1131,10.158282738211993
1132,6.102137799521347
1133,3.7972879813253058
1134,4.533241573385168
1135,4.240534869308628
1136,4.767632373113766
1137,6.7964204178668135
1138,5.751435776184714
1139,9.231466403350916
1140,3.611203171437351
1141,9.019374566132864
1142,9.03202473833282
1143,7.129978698774802
1144,9.216286776040574
1145,6.011990831135137
1146,10.266155409469404
1147,6.585781918558105
1148,4.641404349380775
1149,10.018018793955433
1150,8.81343808353043
1151,5.4657058046871745
1152,3.2746305341816773
1153,5.764789041472276
1154,9.904469059872625
1155,2.40625836404112
1156,6.9387474590286
1157,5.387414438063459
1158,7.653728969167646
1159,3.228860295826363
1160,6.129532114208819
1161,10.578644470403395
1162,6.40690179221676
1163,4.979792567804022
1164,4.496830364978569
1165,4.39813902235042
1166,8.94912006919205
1167,4.349777243056522
1168,10.059958064698131
1169,8.63062026478598
1170,4.819128490815607
1171,10.084448692087673
1172,4.495880528282908
1173,10.563759288486805
1174,8.421769549203471
1175,7.041566008710841
1176,5.349587612065048
1177,8.893986350734421
1178,4.336548265012185
1179,2.9503620535553376
1180,4.740193158880716
1181,6.314030042531633
1182,4.045517116833067
1183,4.920428380267352
1184,6.976227206035003
1185,8.855812924200636
1186,4.0830019116155105
1187,10.718387622642007
1188,6.619820410275754
1189,6.067944014551074
1190,4.166019387836407
1191,10.467322781475504
1192,6.62693312690634
1193,9.29472644454241
1194,10.154015682499297
1195,6.331991103174938
1196,4.7982005580041465
1197,9.565234012550702
1198,9.99014062798941
1199,9.446112460504025
1200,5.9301098082395365
1201,7.7348471667877945
1202,10.512647755138694
1203,8.20943778829041
1204,9.902078361488178
1205,3.9800855057884994
1206,5.010534648968247
1207,4.599037391042761
1208,7.388859633205834
1209,5.180390236893254
1210,4.030024763652334
1211,6.014601466228808
1212,5.262849970828207
1213,5.376030392217145
1214,5.1394827701957135
1215,4.256206283398104
1216,4.991554997251488
1217,7.235536461642465
1218,5.492768436420596
1219,5.165258585247616
1220,6.697219057614571
1221,7.310593157708862
1222,10.527923628720607
1223,10.810306489402954
1224,4.809624148088677
1225,9.59543026821619
1226,10.479839285406976
1227,5.878331220992188
1228,6.883500436016765
1229,6.450965242596261
1230,4.283994065015275
1231,4.782670840657881
1232,5.012725788193641
1233,3.9587787757250603
1234,9.404745218843445
1235,10.071106927813743
1236,10.140370983725123
1237,5.535715022072579
1238,6.433316929886697
1239,8.832262381104108
1240,3.812967382598147
1241,5.053519137669607
1242,6.0092121061792625
1243,8.421654090405797
1244,3.7357784851325886
1245,10.60436918020031
1246,8.131396133424266
1247,4.825419949385344
1248,4.460862942595484
1249,4.211534211477225
1250,7.645952799134171
1251,7.680776185528994
1252,10.146092987037711
1253,10.700380850848418
1254,10.278233009700472
1255,10.75850651724488
1256,4.798643229431933
1257,9.52101043101338
1258,6.106774129750401
1259,5.566398849420492
1260,6.58021619906302
1261,6.557724523735377
1262,7.451430479943165
1263,3.4882596384451934
1264,8.793231056239152
1265,6.34067698739597
1266,5.895833392442213
1267,3.622917748068003
1268,6.038927071718219
1269,7.559800730026581
1270,4.438730612097271
1271,9.518727955395816
1272,10.47804573197574
1273,5.138961664391867
1274,5.39324770099654
1275,5.190149768088223
1276,10.431310640775079
1277,9.259069281268895
1278,10.215020217052992
1279,8.070495089974697
1280,7.357417981066788
1281,9.130071493850346
1282,5.465046691775971
1283,7.8238184359321075
1284,10.252662427648922
1285,5.388282843357557
1286,5.690214140697676
1287,4.222056051571754
1288,10.53451386918138
1289,5.083357722170089
1290,9.980589631380683
1291,5.8106726484489455
1292,9.29813679746772
1293,5.95882559576673
1294,7.922979382122847
1295,10.329908249921393
1296,7.341440227404508
1297,6.974459041113804
1298,8.145092678822623
1299,8.402149383511897
1300,3.160432358477703
1301,4.218177828623909
1302,9.930975172718455
1303,3.8902098257008237
1304,5.160157949467345
1305,9.173712273349961
1306,4.528820609075525
1307,5.109848854992452
1308,9.582710643979185
1309,4.820845570181563
1310,7.757008684859748
1311,9.5440032347165
1312,8.318750327109282
1313,6.535859313939542
1314,4.921227453326137
1315,4.141102208665861
1316,7.957247460737325
1317,5.622269243768077
1318,5.4999236677720615
1319,9.171863903651882
1320,4.049000433033395
1321,7.762534411588433
1322,3.3835480287298094
1323,4.2936682349634125
1324,6.723410875230485
1325,8.151447194408503
1326,10.803133578718453
1327,9.585681525674403
1328,7.788365566288019
1329,6.151702729547612
1330,6.241640743396558
1331,4.206193853715215
1332,10.814614942743964
1333,10.718487324038643
1334,9.313195097979888
1335,9.448902371008925
1336,4.365621957141186
1337,10.29078005971108
1338,4.386125394657943
1339,4.091681750367665
1340,5.79052794589068
1341,4.621794441586659
1342,9.01141084147276
1343,5.218134523777398
1344,5.859178929710519
1345,7.811455010860363
1346,7.530391745408106
1347,7.834829664871795
1348,6.3625008041775155
