Instance,T2M_Actual,T2M_Predicted
972,23.79,17.03992516891675
973,14.069999999999999,10.084355500619088
974,20.36,14.591002398827223
975,18.62,13.335752610005798
976,12.79,9.164372165741526
977,12.79,9.164938472651855
978,19.34,13.860826794108332
979,13.189999999999998,9.450869277397555
980,20.93,14.999417542703696
981,16.26,11.650684899222634
982,13.129999999999999,9.408289669706615
983,21.24,15.221110901519046
984,13.25,9.494386798467858
985,24.58,17.604036091207597
986,7.470000000000001,5.354077942329663
987,19.68,14.103474230408
988,20.4,14.617471854576156
989,20.68,14.820400014713426
990,21.94,15.720669412300909
991,22.78,16.32333383561208
992,23.53,16.85805286809079
993,21.07,15.098805637072061
994,11.18,8.01088830666373
995,6.49,4.651744218534775
996,18.32,13.12437273773633
997,18.56,13.290568477586591
998,20.52,14.707987794309688
999,9.14,6.548595728149176
1000,13.12,9.400092855585736
1001,21.52,15.422163991617216
1002,23.91,17.130891790055976
1003,19.05,13.647759416169192
1004,12.470000000000002,8.935872625705384
1005,20.85,14.943353305057721
1006,18.19,13.035818835249762
1007,10.29,7.373084526142274
1008,21.46,15.37309030198848
1009,13.420000000000002,9.612177220473898
1010,3.86,2.766926837698752
1011,12.2,8.742558623666126
1012,12.71,9.107214961694808
1013,12.599999999999998,9.026956526601953
1014,20.6,14.765725290231556
1015,11.14,7.981991479464806
1016,20.13,14.428144596443477
1017,19.01,13.620725489145475
1018,8.4,6.020228230289639
1019,17.69,12.67926107740642
1020,21.92,15.706286670812764
1021,15.520000000000001,11.120929265797493
1022,11.21,8.03367155583169
1023,10.91,7.818024445424831
1024,24.16,17.308701052424365
1025,15.69,11.24240379718285
1026,20.09,14.390899118020819
1027,16.75,11.996928811489367
1028,15.31,10.972728861521984
1029,17.11,12.253969441882566
1030,21.51,15.408882671575839
1031,11.89,8.520630046712718
1032,20.95,15.004166068968987
1033,11.71,8.39239475137771
1034,20.23,14.498892639066076
1035,20.92,14.991815742352392
1036,20.71,14.842931979295273
1037,15.270000000000001,10.944356980855042
1038,19.3,13.832627272152282
1039,19.05,13.653374640526675
1040,10.86,7.781999994734527
1041,21.08,15.106442128484096
1042,15.98,11.451174288572933
1043,14.28,10.234335021727395
1044,22.1,15.839663226222644
1045,13.56,9.7195479491425
1046,10.51,7.531447158510447
1047,20.88,14.9646610174757
1048,7.29,5.223458584430275
1049,22.7,16.25173940951274
1050,10.75,7.703512185796805
1051,15.549999999999999,11.14135131754428
1052,16.7,11.965337704371324
1053,21.43,15.359152587213607
1054,10.66,7.63982397945012
1055,12.599999999999998,9.029710639257212
1056,21.79,15.609804817534858
1057,21.46,15.370666360205055
1058,10.46,7.494602042154599
1059,20.25,14.513637111131047
1060,22.6,16.19442379551959
1061,10.2,7.309171321462405
1062,12.63,9.051680259317386
1063,9.26,6.636552530009498
1064,20.51,14.698328498655686
1065,16.78,12.025778271633083
1066,22.14,15.862253382842596
1067,21.88,15.679220731897335
1068,20.71,14.844077499674073
1069,19.62,14.06419174231293
1070,21.45,15.374926188803924
1071,13.450000000000001,9.63862342674202
1072,15.870000000000001,11.369403284596988
1073,18.47,13.23792249617742
1074,19.34,13.857785648207058
1075,21.27,15.246283350367047
1076,20.19,14.470286105695955
1077,22.92,16.41435312225072
1078,12.480000000000002,8.941553508301284
1079,8.12,5.819757440425146
1080,21.95,15.724707426626624
1081,16.65,11.928789878211482
1082,20.43,14.628722376106367
1083,13.34,9.55851240895495
1084,16.78,12.022145245701065
1085,21.63,15.494488580525982
1086,19.68,14.09805606691944
1087,20.06,14.378045734655256
1088,11.0,7.88057481758113
1089,19.76,14.161185548543115
1090,19.21,13.770554749455796
1091,14.560000000000002,10.430695999951606
1092,10.64,7.624570929316144
1093,17.9,12.828281293786128
1094,9.08,6.5072387540476235
1095,23.22,16.6311057732138
1096,14.669999999999998,10.511307179287428
1097,16.51,11.826777965948837
1098,21.65,15.518367462129037
1099,9.3,6.664387154378552
1100,12.11,8.677986730981692
1101,18.38,13.17224394886509
1102,23.15,16.585516189380925
1103,13.779999999999998,9.873781778737559
1104,12.1,8.672681459469704
1105,16.97,12.16168206260422
1106,20.48,14.679170902309178
1107,20.48,14.678595696998196
1108,12.73,9.118551266076333
1109,18.39,13.180722003299305
1110,10.16,7.279923265816227
1111,21.83,15.646912405465944
1112,7.58,5.432078940401333
1113,21.18,15.180069381409966
1114,23.72,16.986678877285804
1115,20.84,14.932923706575998
1116,9.6,6.8804805511472935
1117,17.3,12.392102217153619
1118,20.53,14.714416475737256
1119,17.35,12.430721467675932
1120,22.55,16.15381041787702
1121,14.020000000000001,10.048890703808967
1122,13.450000000000001,9.63587373594758
1123,17.36,12.434635684687704
1124,21.08,15.10481127421513
1125,13.060000000000002,9.36094007361044
1126,11.8,8.456116721527819
1127,24.14,17.29296566693494
1128,23.13,16.572212611018738
1129,18.16,13.015799095293792
1130,19.97,14.309430736091919
1131,21.98,15.751440729975098
1132,17.86,12.79469264859921
1133,21.47,15.375341488819233
1134,12.609999999999998,9.035362442406116
1135,9.05,6.485221639451629
1136,21.75,15.577290034769325
1137,9.58,6.865710047402338
1138,12.37,8.864679421650878
1139,20.56,14.733752919892403
1140,20.99,15.030712942879724
1141,21.41,15.34440794137445
1142,14.069999999999999,10.084848541118003
1143,22.65,16.226264071063465
1144,19.58,14.031737123106808
1145,21.14,15.14212843681885
1146,21.69,15.545400160302853
1147,13.65,9.781146227240486
1148,10.25,7.344878813240026
1149,20.94,15.006858969396252
1150,18.25,13.079062116466073
1151,22.73,16.281828807981928
1152,13.87,9.935827272958528
1153,18.4,13.180926900804323
1154,22.99,16.475696927565433
1155,8.68,6.219464295119641
1156,11.92,8.542940152126432
1157,13.980000000000002,10.017681594453528
1158,14.920000000000002,10.69133174511471
1159,9.57,6.857041240220754
1160,25.12,17.991980464035358
1161,20.56,14.737541426933321
1162,20.88,14.958007232173792
1163,24.85,17.797740338306966
1164,11.46,8.212635961267615
1165,15.229999999999999,10.910339174116562
1166,22.93,16.42948068434902
1167,13.04,9.342018892053458
1168,21.62,15.495278269525974
1169,18.24,13.070838907056517
1170,9.38,6.721930843683321
1171,19.41,13.913395951572904
1172,6.690000000000001,4.794643091602349
1173,20.05,14.369820112317466
1174,23.17,16.602544003590925
1175,17.33,12.414995281927064
1176,10.32,7.395539045682861
1177,18.57,13.307494412673465
1178,9.86,7.065888681784298
1179,16.07,11.509849202190235
1180,15.569999999999999,11.151491380615187
1181,12.06,8.642289656751268
1182,9.46,6.778385210353439
1183,8.38,6.005689280342406
1184,21.52,15.419059569883991
1185,17.58,12.600204966944224
1186,20.48,14.667828154237059
1187,20.7,14.834481512404468
1188,22.67,16.238736774942787
1189,14.26,10.21791781355678
1190,21.16,15.154203594213577
1191,20.38,14.608882596175123
1192,10.65,7.631895628181867
1193,20.45,14.654123086298647
1194,21.53,15.429544385542409
1195,24.16,17.305852829859944
1196,16.88,12.089385068088033
1197,21.7,15.549700909228006
1198,21.24,15.223047590021444
1199,21.6,15.478472126793765
1200,15.06,10.790609870269913
1201,19.11,13.693788431138811
1202,20.26,14.520544290417684
1203,23.59,16.90094040861844
1204,22.1,15.839180609660968
1205,9.97,7.144447643255371
1206,8.48,6.076916632257286
1207,22.87,16.37755234168729
1208,13.060000000000002,9.359585302443978
1209,18.68,13.380945959701132
1210,10.07,7.214921276457761
1211,15.33,10.981429824437756
1212,19.7,14.110300470451296
1213,10.24,7.3386343527515026
1214,12.56,8.999752329314722
1215,9.23,6.614830731096413
1216,12.23,8.760628314949368
1217,18.61,13.331694115269316
1218,11.78,8.440138821500138
1219,15.549999999999999,11.14075494272484
1220,15.500000000000002,11.106679892476954
1221,7.66,5.4909192295252955
1222,20.14,14.435092395518613
1223,20.54,14.723981241293
1224,22.49,16.10253596965554
1225,21.95,15.73090724192281
1226,19.54,14.004578004974704
1227,19.58,14.027546131836823
1228,21.3,15.25900841816882
1229,10.64,7.625416051083464
1230,25.27,18.095646242706785
1231,18.95,13.572503710031215
1232,10.16,7.280142622796745
1233,11.12,7.967617311595844
1234,22.85,16.373171813815595
1235,19.33,13.853779188008602
1236,20.51,14.698381164027893
1237,24.11,17.268488599768208
1238,22.4,16.047044367494834
1239,20.84,14.934505727710938
1240,7.760000000000001,5.560316746545268
1241,13.430000000000001,9.622815167343916
1242,15.470000000000002,11.084730549346045
1243,20.15,14.438296558970855
1244,8.75,6.269867767826723
1245,21.68,15.539944631659449
1246,22.54,16.14903108999593
1247,10.4,7.452869359235191
1248,21.17,15.162805086346
1249,13.37,9.580131195469797
1250,24.28,17.39551717212716
1251,12.75,9.137836141812643
1252,19.8,14.191692633575837
1253,19.81,14.199373480906454
1254,21.23,15.216060533000963
1255,21.1,15.12263938830876
1256,13.69,9.808032882976862
1257,15.9,11.397215860278266
1258,25.700000000000003,18.40646232818655
1259,12.98,9.30028820985434
1260,9.26,6.6373731592411715
1261,9.41,6.743952030721574
1262,7.039999999999999,5.046327647848529
1263,8.95,6.413445452135771
1264,17.17,12.305273363927475
1265,22.11,15.839234885660948
1266,12.609999999999998,9.036102785712904
1267,19.23,13.772447386230926
1268,7.54,5.404307393575918
1269,18.04,12.927131388124044
1270,9.46,6.778333984993868
1271,23.17,16.60221970313436
1272,20.89,14.970052591851216
1273,10.24,7.338094119536436
1274,11.33,8.116846934564908
1275,23.38,16.745799104417483
1276,20.45,14.658183322975638
1277,20.39,14.609434084938988
1278,19.51,13.983078038738364
1279,13.53,9.696426799506545
1280,8.22,5.8921574907537
1281,22.38,16.036652631639974
1282,18.48,13.23646448618732
1283,15.810000000000002,11.32986254590311
1284,21.56,15.451290177289287
1285,11.69,8.377408616167207
1286,10.9,7.80974100137983
1287,21.62,15.481659978413573
1288,20.62,14.779546466646163
1289,13.11,9.39125635839799
1290,20.04,14.362818723403462
1291,16.49,11.814786191537562
1292,18.2,13.044488157571747
1293,17.57,12.585630906479576
1294,20.57,14.738653604144295
1295,20.46,14.664763860631266
1296,21.05,15.081002481629321
1297,10.09,7.231425677184116
1298,23.48,16.823418541136178
1299,19.07,13.66461642837351
1300,9.18,6.576939278869522
1301,22.84,16.354810300045816
1302,21.58,15.465272756460914
1303,17.47,12.513929598335231
1304,11.19,8.018241014511721
1305,22.55,16.16008572588752
1306,9.33,6.6857634732919315
1307,22.11,15.835469372717043
1308,22.4,16.050172801434886
1309,9.22,6.606365737160069
1310,16.27,11.658602219838103
1311,23.16,16.59560596013952
1312,19.24,13.7882158437804
1313,9.93,7.116612607798787
1314,12.63,9.049972685753115
1315,8.88,6.36346169999183
1316,17.65,12.646925285599478
1317,14.54,10.41886603151975
1318,25.700000000000003,18.405547063420112
1319,22.0,15.76402702964013
1320,14.96,10.716853124149909
1321,22.1,15.832114485863192
1322,20.65,14.789422929515368
1323,13.56,9.71466777022234
1324,10.96,7.854870732348301
1325,23.59,16.899136496477293
1326,20.14,14.43280569430826
1327,22.89,16.404703967620996
1328,21.48,15.388490590859151
1329,12.76,9.143852798668629
1330,15.850000000000001,11.356807329813583
1331,20.9,14.968722333422276
1332,20.03,14.359114021352479
1333,19.57,14.02755904511674
1334,19.23,13.78199964263356
1335,21.27,15.244248942467683
1336,22.66,16.228069219479213
1337,21.06,15.09476553812132
1338,22.33,15.988266967705448
1339,13.03,9.3363016152901
1340,24.37,17.454761242138446
1341,12.91,9.249785716297856
1342,18.67,13.380102002946483
1343,10.41,7.459186444169072
1344,7.25,5.195733552667265
1345,20.62,14.773837819201137
1346,20.54,14.715884597879317
1347,24.02,17.208375505707924
1348,20.94,15.000176744909538
1349,18.57,13.30518380394111
1350,11.72,8.397306036803233
1351,15.290000000000001,10.955981120936409
1352,20.85,14.940134618250042
1353,19.89,14.25556400704937
1354,18.21,13.053402366579176
1355,11.47,8.221328707502781
1356,20.32,14.55941899182965
1357,10.79,7.731228128096892
1358,25.43,18.215527261409466
1359,9.9,7.093940772381945
1360,18.12,12.975792090236
1361,11.09,7.945660454080671
1362,13.8,9.887502083529627
1363,22.49,16.117861897098237
1364,24.5,17.54894449881755
1365,20.33,14.564653395940146
1366,18.7,13.402551593494183
1367,12.1,8.67174900633683
1368,21.82,15.630502722481499
1369,13.26,9.498459874357414
1370,17.93,12.8492204817598
1371,18.67,13.381344811921364
1372,20.57,14.742679488914927
1373,22.25,15.943330549206557
1374,16.02,11.474309383135928
1375,17.53,12.563255782507946
1376,10.35,7.416818156361486
1377,11.17,8.002878388677441
1378,14.87,10.653645497740223
1379,15.75,11.28263559628295
1380,8.28,5.9346382838871925
1381,20.22,14.485063723950928
1382,20.49,14.684908633493523
1383,5.660000000000001,4.056609761030998
1384,12.460000000000003,8.929634449210791
1385,22.88,16.393008528557093
1386,11.75,8.421921298785096
1387,24.25,17.37117141136606
1388,16.01,11.469812110443257
1389,13.199999999999998,9.457528337829533
1390,14.28,10.235364710826966
1391,19.92,14.275824238482778
1392,9.91,7.101300450179195
1393,13.89,9.95495142053778
1394,12.850000000000001,9.20981271978174
1395,16.91,12.11741900320363
1396,21.11,15.1284882678302
1397,17.67,12.660685511285225
1398,16.48,11.806217782502355
1399,18.27,13.0833883152134
1400,20.94,14.998225018516484
1401,15.280000000000001,10.947155547924025
1402,20.71,14.838110685719451
1403,8.83,6.326658640148829
1404,12.06,8.64099659922352
1405,17.77,12.736357816108114
1406,16.42,11.762183740959014
1407,13.52,9.686203389772897
1408,21.41,15.33621232999247
1409,12.23,8.76590231467257
1410,18.01,12.905400553573203
1411,18.56,13.302314238943747
1412,15.32,10.978222510688656
1413,10.18,7.2945889624325755
1414,18.74,13.42388462134157
1415,23.61,16.90829238337706
1416,24.01,17.200708828236426
1417,9.62,6.893303106481975
1418,22.69,16.25449806933501
1419,6.260000000000001,4.485887653294846
1420,19.04,13.64292877999838
1421,9.19,6.586816087749051
1422,18.24,13.06460969378567
1423,20.5,14.692787135185275
1424,15.460000000000003,11.081567652352286
1425,24.09,17.256484003606055
1426,23.82,17.0643808836892
1427,19.84,14.220267405018564
1428,12.39,8.877572346740788
1429,23.35,16.727458999785537
1430,9.63,6.900895774410145
1431,11.07,7.931373379180325
1432,22.28,15.965980588257263
1433,18.78,13.455128614344893
1434,15.0,10.751030374841735
1435,12.31,8.823136609851078
1436,21.8,15.622731254595166
1437,20.68,14.805013006578479
1438,15.72,11.25969781861981
1439,20.13,14.429964358156068
1440,7.059999999999999,5.058854768497114
1441,12.26,8.784737802599828
1442,22.5,16.120234835675127
1443,16.4,11.753364873096743
1444,18.27,13.093530272399281
1445,19.6,14.043347511647175
1446,14.45,10.355070234130753
1447,21.52,15.425276760828403
1448,13.52,9.688822988230891
1449,13.56,9.717841186506716
1450,20.3,14.540747130939254
1451,23.46,16.811134470363566
1452,19.84,14.212395033317074
1453,19.67,14.093389584460747
1454,14.53,10.412934205068456
1455,11.45,8.202685878109582
1456,22.56,16.168829609264048
1457,23.26,16.665937358985552
1458,19.37,13.872557028574274
1459,19.67,14.093260181472177
1460,14.49,10.381942504179424
1461,22.88,16.393610486271815
1462,15.19,10.886540418772539
1463,22.21,15.918577593211523
1464,19.57,14.019082366649297
1465,20.59,14.756542436027411
1466,19.01,13.613215409596178
1467,9.58,6.8648599198834255
1468,22.38,16.036063917374296
1469,15.39,11.02514216332903
1470,19.78,14.170760914001995
1471,20.2,14.476142086038443
1472,19.6,14.047421266285323
1473,11.06,7.92398935106762
1474,8.18,5.8618964124467166
1475,21.93,15.703858520392298
1476,18.25,13.080050224704308
1477,19.11,13.686075490434995
1478,10.15,7.273094389282653
1479,20.98,15.03572862823097
1480,16.15,11.574540290160238
1481,20.32,14.563550988682369
1482,22.94,16.43432950449157
1483,16.9,12.111308884173408
1484,21.05,15.081083907171465
1485,12.32,8.828423933483574
1486,10.71,7.675687467300575
1487,22.46,16.094814450967213
1488,14.18,10.160276010464454
1489,20.72,14.849832673645427
1490,23.85,17.081482461638682
1491,23.7,16.981998766274543
1492,21.04,15.073063927170413
1493,8.7,6.234648316102438
1494,20.47,14.669882793821818
1495,11.17,8.00411480767605
1496,20.19,14.47052367497003
1497,9.37,6.714675555800383
1498,18.41,13.186489589048282
1499,20.23,14.498767182793946
1500,19.46,13.937687828428087
1501,18.87,13.523904241595762
1502,10.86,7.78153139186399
1503,20.15,14.441666644463481
1504,14.040000000000001,10.062311546215177
1505,10.64,7.625925777770762
1506,22.0,15.761459653219855
1507,23.39,16.754349354397363
1508,22.28,15.96258059267197
1509,12.76,9.140618861273317
1510,22.21,15.906047607419783
1511,9.52,6.819503006892196
1512,11.29,8.090452599129392
1513,22.11,15.83899332744956
1514,21.7,15.545142677603568
1515,9.49,6.800073032995146
1516,18.96,13.577320160398584
1517,21.59,15.465716431916041
1518,18.3,13.113187063939515
1519,19.93,14.285181437809591
1520,22.98,16.463325467607824
1521,17.45,12.50114016157088
1522,16.45,11.790494183891344
1523,25.45,18.226748092290805
1524,9.52,6.821294060655028
1525,14.73,10.55615224713617
1526,16.58,11.876091231222636
1527,21.95,15.725512198823294
1528,13.729999999999999,9.834948465620283
1529,20.76,14.88096464680915
1530,21.12,15.13805902342303
1531,24.31,17.41502514621098
1532,11.12,7.967660548535846
1533,10.19,7.302970170290195
1534,20.63,14.785338281488578
1535,12.23,8.76366272545995
1536,11.26,8.0685314281291
1537,14.41,10.322760974928897
1538,22.89,16.399783653616517
1539,20.68,14.821125532766784
1540,20.7,14.837378443161441
1541,11.3,8.097378185704976
1542,18.24,13.073478188884115
1543,18.0,12.897936863815382
1544,19.96,14.304549568187904
1545,14.97,10.724952730294422
1546,22.37,16.032227897354286
1547,20.69,14.82922420142457
1548,8.18,5.8618690564753555
1549,22.65,16.227356178608158
1550,23.19,16.615815585703782
1551,15.44,11.064617354771679
1552,20.04,14.363325468100072
1553,8.43,6.041512156806313
1554,18.38,13.173942285330858
1555,23.1,16.54840523293268
1556,16.64,11.925320830661775
1557,11.13,7.9764982150004125
1558,13.51,9.680818131932032
1559,24.57,17.605458431445065
1560,22.66,16.237902363900094
1561,16.19,11.600974721410308
1562,21.73,15.570836385098193
1563,20.89,14.971165462989653
1564,24.04,17.211991484605782
1565,20.62,14.776112435368313
1566,22.41,16.050215218409495
1567,19.93,14.279773146060602
1568,23.37,16.74496358716974
1569,14.950000000000001,10.71230861500711
1570,20.74,14.864977982715548
1571,11.79,8.44868683858721
1572,5.27,3.7758319301537506
1573,20.85,14.943977290980436
1574,22.04,15.795668403767552
1575,21.33,15.275959998816118
1576,19.49,13.969381566002665
1577,18.22,13.051456601047297
1578,5.31,3.8053397071340336
1579,19.14,13.713333598318414
1580,21.75,15.581277874143757
1581,9.32,6.677903806785235
1582,11.96,8.571164863962904
1583,9.66,6.922673539832748
1584,23.19,16.609584681750547
1585,18.79,13.469123435733446
1586,7.95,5.697262233085284
1587,20.99,15.044105988951372
1588,14.76,10.573870868897854
1589,8.38,6.006105777036197
1590,12.480000000000002,8.941558022014386
1591,18.34,13.14231589909379
1592,20.86,14.937787049062281
1593,25.149999999999995,18.014999979678034
1594,13.52,9.687033539342357
1595,19.61,14.042634957358572
1596,17.85,12.793139251071402
1597,10.36,7.424283469824885
1598,10.26,7.350933934861885
1599,20.7,14.837041166494727
1600,16.27,11.654904243758544
1601,20.62,14.76935542946292
1602,20.39,14.611429220991088
1603,20.5,14.694810927787724
1604,20.41,14.622614994183508
1605,12.63,9.051112738115183
1606,15.88,11.379150653073514
1607,19.15,13.723037338432801
1608,21.95,15.728182494124193
1609,7.349999999999999,5.2688693830944455
1610,17.08,12.241186072085378
1611,13.32,9.543843464802478
1612,24.27,17.384684078084355
1613,23.22,16.64073141670254
1614,22.81,16.345821074389548
1615,14.6,10.463351581166535
1616,20.08,14.393157381139707
1617,23.12,16.570159135838725
1618,25.46,18.2285694020746
1619,21.51,15.41405300109638
1620,21.25,15.229191301661999
1621,23.32,16.70752731899582
1622,16.87,12.081918059345963
1623,23.51,16.843892442157777
1624,19.18,13.743909016424894
1625,22.71,16.268416035681444
1626,19.73,14.141672253703799
1627,10.21,7.3160510737076665
1628,8.84,6.334651368274429
1629,21.1,15.118055005099329
1630,7.67,5.498244786459578
1631,17.02,12.194188820820473
1632,15.67,11.225686998262715
1633,13.32,9.545960834650733
1634,15.229999999999999,10.91095113615058
1635,16.1,11.532958410171064
1636,21.19,15.18500296390669
1637,21.08,15.108800187626233
1638,23.69,16.97264643014085
1639,20.69,14.829735230377219
1640,22.72,16.268897299912986
1641,21.73,15.573172143992874
1642,23.01,16.490706186002924
1643,16.23,11.632123961088189
1644,17.79,12.74393942604813
1645,15.94,11.415522323376294
1646,22.19,15.901396812291622
1647,12.13,8.690393497268134
1648,23.58,16.888606841506352
1649,13.960000000000003,10.001460413974165
1650,15.14,10.84833542260729
1651,14.52,10.403508133273776
1652,17.21,12.32659148256595
1653,20.54,14.721813121335794
1654,20.14,14.433177680131347
1655,20.43,14.644116272362556
1656,12.17,8.718923935100548
1657,6.530000000000001,4.6806854385638434
1658,20.53,14.713914185505836
1659,16.63,11.909900275205688
1660,14.659999999999998,10.502876188897986
1661,18.67,13.380187542955529
1662,19.41,13.912860776615394
1663,13.6,9.74636247642628
1664,11.45,8.203306282981806
1665,13.47,9.653423463044414
1666,8.52,6.105493973143768
1667,23.63,16.930177346348035
1668,16.12,11.549538121332677
1669,17.33,12.412170613187778
1670,19.01,13.626803998657817
1671,20.78,14.894335691199768
1672,5.93,4.250421458107759
1673,21.47,15.382130313345272
1674,20.17,14.456277522364061
1675,22.07,15.806992250892765
1676,15.53,11.129462654477255
1677,18.56,13.302198913425846
1678,20.33,14.57263484176652
1679,21.08,15.108321519223189
1680,23.55,16.873872327222873
1681,19.9,14.261469912668822
1682,22.63,16.20598319918743
1683,12.94,9.272067748247549
1684,13.970000000000002,10.010236204320526
1685,14.030000000000001,10.049901919176607
1686,20.61,14.769810596934501
1687,5.23,3.748046409242558
1688,11.66,8.352700633166592
1689,19.69,14.107889961524034
1690,6.65,4.765993473070106
1691,10.85,7.7752674016620285
1692,19.3,13.834108652764272
1693,21.56,15.451530741532103
1694,20.07,14.386333958412294
1695,22.97,16.451148564765063
1696,23.03,16.501350609952258
1697,19.9,14.263497945594102
1698,21.45,15.37469662580082
1699,20.33,14.5708890546111
1700,23.37,16.743056090532193
1701,8.94,6.405648007481719
1702,19.74,14.143983235885914
1703,21.84,15.650403083757434
1704,22.64,16.221276523998892
1705,7.25,5.196206700212739
1706,20.53,14.712300050195948
1707,15.42,11.049556007206686
1708,17.13,12.275241919292716
1709,14.360000000000001,10.287368765887017
1710,21.3,15.265910313278477
1711,20.84,14.931779041867157
1712,20.37,14.595486563165629
1713,21.62,15.485066983821481
1714,24.22,17.350447006698232
1715,23.38,16.749230033025405
1716,19.91,14.270340737229805
1717,22.37,16.028085231398297
1718,21.69,15.539911612759308
1719,13.060000000000002,9.355422921228046
1720,24.29,17.403943035690904
1721,11.22,8.04181114095447
1722,9.81,7.030418737533578
1723,11.47,8.220191552662595
1724,20.64,14.79267580253626
1725,8.45,6.056170431632967
1726,13.189999999999998,9.453248529745935
1727,20.64,14.788354601330019
1728,16.31,11.690194559588626
1729,15.71,11.25302765946695
1730,8.48,6.07789941700591
1731,7.31,5.238074522729303
1732,6.2,4.443945307825984
1733,11.31,8.10597273596295
1734,21.18,15.1787854758636
1735,14.629999999999999,10.485072355762805
1736,16.9,12.104192980531629
1737,15.579999999999998,11.16529941113376
1738,24.16,17.29925190833518
1739,21.52,15.420068553620851
1740,8.77,6.285384886560368
1741,12.500000000000002,8.95550735260186
1742,8.89,6.370155028884654
1743,17.23,12.347326490713057
1744,19.08,13.676597702188133
1745,17.69,12.678947788073968
1746,17.25,12.359806331429027
1747,15.2,10.889638598454772
1748,12.0,8.598053748225626
1749,10.31,7.387306315941617
1750,19.83,14.205004385755029
1751,14.669999999999998,10.51377422719381
1752,22.06,15.798369572484857
1753,14.15,10.13611023974958
1754,17.68,12.663406446773024
1755,23.44,16.797213068709123
1756,6.04,4.32771323991437
1757,10.65,7.632295503634621
1758,15.19,10.882359246703308
1759,22.19,15.896956631704224
1760,20.37,14.590274765245413
1761,20.37,14.590243210728548
1762,21.01,15.056561215060892
1763,7.59,5.439802750730642
1764,24.980000000000004,17.888737361626184
1765,19.28,13.818459417976598
1766,18.86,13.512756623030823
1767,8.03,5.753865008242549
1768,19.34,13.858433760921233
1769,14.4,10.315853665324164
1770,20.2,14.478773805514237
1771,15.2,10.888233253508258
1772,17.22,12.342874678266194
1773,20.84,14.9325307022759
1774,14.109999999999998,10.111154014436032
1775,16.15,11.574381450739091
1776,24.23,17.358559448873162
1777,21.98,15.751452754436178
1778,9.62,6.894334309619654
1779,15.65,11.216349494780111
1780,11.74,8.411772709834148
1781,8.51,6.100108371350716
1782,8.08,5.789997653519332
1783,21.81,15.61901001695868
1784,18.98,13.605152658366851
1785,9.37,6.713642667863475
1786,21.66,15.523094912031913
1787,20.52,14.704280546538715
1788,18.24,13.073929613485745
1789,12.97,9.296015844939536
1790,20.5,14.687737748873744
1791,17.88,12.815944333914434
1792,13.23,9.481422820849188
1793,6.33,4.5359487984712965
1794,21.32,15.280254334895485
1795,10.27,7.35898914151832
1796,17.54,12.56351293006445
1797,12.14,8.699426958300753
1798,20.1,14.400082655005173
1799,23.08,16.534505075040652
1800,13.57,9.722917843778955
1801,20.36,14.591863686542426
1802,23.26,16.66595939977731
1803,9.06,6.491426279725501
1804,11.09,7.948479330887954
1805,6.49,4.651309040665972
1806,22.05,15.80149107644214
1807,17.19,12.312918018895811
1808,8.2,5.876607502484943
1809,12.29,8.80907145705323
1810,23.74,17.00545160067184
1811,22.85,16.371364645923215
1812,12.12,8.684815743007213
1813,22.14,15.85277896838824
1814,20.6,14.765090727807088
1815,15.290000000000001,10.95600502998908
1816,6.73,4.8230586857587046
1817,19.86,14.221588400922679
1818,22.04,15.792181290809012
1819,10.12,7.251574083564908
1820,20.81,14.913290440279061
1821,20.18,14.45351024026434
1822,23.67,16.951777858950894
1823,10.79,7.732933368268954
1824,9.45,6.773531481332994
1825,9.2,6.593140403474649
1826,25.99,18.616048014977586
1827,16.95,12.145691282047327
1828,10.6,7.595269737448945
1829,24.39,17.47257895078307
1830,10.7,7.665936613964722
1831,13.27,9.507827162497774
1832,19.98,14.320243696538945
1833,9.8,7.022291034124623
1834,12.94,9.273171703498582
1835,14.910000000000002,10.681295196442218
1836,11.92,8.539771062414664
1837,21.74,15.582383264405482
1838,19.34,13.862748958136535
1839,25.080000000000002,17.96621072325419
1840,14.310000000000002,10.25528314835508
1841,21.18,15.179570189487325
1842,19.62,14.060991567839771
1843,9.47,6.786939733589621
1844,21.22,15.195266783136725
1845,16.97,12.162067601640013
1846,21.55,15.443352350477824
1847,16.79,12.025662944982129
1848,14.98,10.73086445494201
1849,12.12,8.686307723751343
1850,15.41,11.040442723547999
1851,10.15,7.272986328624906
1852,17.39,12.463976163752704
1853,12.63,9.045442111162295
1854,14.8,10.603032316187397
1855,24.69,17.682573794176953
1856,7.94,5.69022597472268
1857,9.62,6.893305643968655
1858,21.56,15.44403978628789
1859,7.1499999999999995,5.123743331672994
1860,7.4,5.3042820645973165
1861,21.61,15.486831052358779
1862,23.21,16.619036477278783
1863,22.79,16.329874939622933
1864,11.06,7.924319736713877
1865,20.09,14.398820928400822
1866,20.16,14.441464995216089
1867,25.720000000000002,18.42135912481773
1868,21.0,15.047506309328949
1869,14.61,10.469143654635129
1870,11.92,8.54134730950931
1871,9.93,7.116239107360741
1872,20.4,14.61927274453253
1873,17.65,12.649910913555962
1874,21.61,15.484133898506478
1875,21.54,15.437196657811489
1876,16.86,12.082518062152257
1877,18.51,13.26276783264022
1878,12.43,8.903781623930637
1879,10.86,7.783019248728392
1880,12.860000000000001,9.215943253588696
1881,13.66,9.78930270722221
1882,15.06,10.791285751974751
1883,22.28,15.965208748071085
