Instance,WS10M_RANGE_Actual,WS10M_RANGE_Predicted
917,3.16,2.243963131847799
918,2.42,1.7185809894631778
919,3.44,2.4426775591697045
920,3.55,2.521204229870317
921,4.48,3.1818684535237765
922,8.06,5.723446967547322
923,4.17,2.961227408993463
924,4.28,3.0397163088347163
925,2.18,1.5481906686717433
926,5.259999999999999,3.7351966730223016
927,4.29,3.04624978693689
928,2.41,1.7113521502998836
929,2.87,2.038161946997035
930,5.889999999999999,4.182951400485041
931,4.65,3.3025922345056036
932,3.57,2.5349655781315557
933,3.8900000000000006,2.7625970182258133
934,3.25,2.308188945281896
935,4.71,3.344693465390716
936,3.63,2.5778572944728486
937,6.06,4.303670841079674
938,4.02,2.854929153559642
939,3.8299999999999996,2.7202138509469242
940,2.07,1.4700175090653476
941,3.53,2.5071683569838674
942,5.049999999999999,3.586525940480484
943,4.18,2.9680041342246564
944,2.97,2.1091432813455033
945,2.86,2.0312398722621663
946,5.929999999999999,4.210993038043039
947,4.0,2.840449259843275
948,4.789999999999999,3.4013968064116287
949,4.31,3.061121299345083
950,3.26,2.314956759571574
951,4.749999999999999,3.3731410549807186
952,3.67,2.6067294285239835
953,8.17,5.801817370007664
954,3.28,2.3295928589104986
955,4.83,3.429748214709517
956,5.159999999999999,3.6641704230455434
957,3.08,2.187513203802417
958,3.95,2.805222401884728
959,5.659999999999999,4.019298575961664
960,4.09,2.904999699875309
961,5.049999999999999,3.5868625906799756
962,3.74,2.6561936708760445
963,2.98,2.1166404967158683
964,4.17,2.961742214864083
965,3.19,2.2657250854140973
966,4.5,3.1960244900557364
967,1.36,0.9660076071474628
968,4.26,3.0253077524905203
969,4.41,3.131490609861531
970,3.24,2.301217092399474
971,3.94,2.7978720278621094
972,4.49,3.1888347796358487
973,3.27,2.3223057304826873
974,3.48,2.471691862951616
975,6.86,4.871379216359076
976,4.33,3.0748586170885246
977,4.26,3.025192087920701
978,3.3,2.3438040124509434
979,3.95,2.8050543689914016
980,4.19,2.975914727802161
981,4.91,3.486896805504994
982,3.63,2.5778166287962967
983,3.63,2.578149483837332
984,4.63,3.28789483205462
985,5.2,3.692999546299191
986,3.52,2.4995335825673943
987,4.26,3.025544213301238
988,3.64,2.585156522337653
989,5.7,4.048278295888552
990,4.5,3.196036533436655
991,3.9900000000000007,2.833815769022593
992,5.259999999999999,3.7356378303711812
993,4.8999999999999995,3.480059546470455
994,4.07,2.890139462343137
995,3.34,2.371662251245992
996,4.91,3.4868347019862074
997,4.36,3.0960429382320105
998,3.41,2.4220226247151877
999,3.18,2.258003683550401
1000,4.57,3.2453263754275015
1001,3.29,2.3366737091179632
1002,4.71,3.3451548023825675
1003,4.48,3.1815109896734945
1004,4.1,2.9116049660437375
1005,3.74,2.6563287207421546
1006,4.07,2.890640941895626
1007,3.68,2.613240746345902
1008,4.699999999999999,3.3378991199491264
1009,4.21,2.989501604519202
1010,3.9800000000000004,2.8259494137704735
1011,3.45,2.4500002067055484
1012,2.99,2.123338188349526
1013,4.41,3.131505099430153
1014,3.79,2.691863807807127
1015,3.51,2.4924198551064674
1016,3.66,2.599551758940655
1017,4.39,3.1177443612418423
1018,3.72,2.6415236986587787
1019,2.77,1.967345281605794
1020,3.36,2.386292067847923
1021,4.68,3.3235107353580866
1022,2.71,1.9244983846685995
1023,2.4,1.7042998576048218
1024,5.73,4.069537141623681
1025,4.02,2.8548697367649893
1026,4.05,2.876222106375014
1027,5.39,3.8274690236585713
1028,2.6,1.8465201812658874
1029,4.82,3.4226575085026387
1030,5.91,4.19721521409507
1031,2.33,1.6546052109930778
1032,4.8999999999999995,3.479721305000014
1033,2.46,1.7469862796198758
1034,4.06,2.8835955298663176
1035,3.08,2.1875609279838266
1036,2.9,2.0597757249927477
1037,1.9,1.3494251990528388
1038,2.56,1.8182410775140805
1039,1.92,1.3636597082833226
1040,3.38,2.4002222615873237
1041,3.6,2.5568502265560955
1042,3.97,2.819501507046933
1043,3.19,2.2655053637234106
1044,4.49,3.189050486994087
1045,2.95,2.095065392861985
1046,3.57,2.5349920619989703
1047,4.38,3.110884209217066
1048,3.63,2.5774787946606628
1049,5.459999999999999,3.8772463333387273
1050,2.62,1.8605609750113796
1051,3.42,2.4287632608075542
1052,3.55,2.5210628191164988
1053,4.36,3.0967126764275577
1054,4.18,2.968330181609009
1055,2.93,2.0807385137300605
1056,4.42,3.139051990711411
1057,4.779999999999999,3.3946468702541437
1058,2.75,1.9527893619300727
1059,2.35,1.6691392161540657
1060,5.0,3.5512067755742383
1061,4.02,2.85458723719486
1062,3.07,2.180212700876354
1063,3.69,2.6203765695797934
1064,3.86,2.741453826003453
1065,2.83,2.0099023995013745
1066,4.51,3.2030798176354223
1067,3.58,2.5426308162981925
1068,3.45,2.4504437141973767
1069,3.46,2.4575481248508524
1070,3.95,2.8056318538732934
1071,2.92,2.0736877270782808
1072,4.23,3.0040206014800948
1073,2.89,2.0525770880800205
1074,3.8900000000000006,2.7627813137116024
1075,5.73,4.0698719895944
1076,2.89,2.052630627704059
1077,5.419999999999999,3.849190072976726
1078,5.739999999999999,4.075913524104222
1079,4.11,2.9184977062404487
1080,5.309999999999999,3.7711460393401075
1081,2.96,2.1020670699634882
1082,5.809999999999999,4.12586947748803
1083,4.8,3.408645711205993
1084,4.959999999999999,3.5222522176748234
1085,5.18,3.678785058698493
1086,4.52,3.2099851335363283
1087,3.9900000000000007,2.8338855272610504
1088,3.39,2.407292562170443
1089,2.64,1.8749884578614124
1090,2.25,1.5981142025420159
1091,4.58,3.2523466611972105
1092,3.65,2.591944732768433
1093,1.79,1.27131154906473
1094,3.64,2.584801538421498
1095,5.44,3.863401969670584
1096,3.95,2.805092442370801
1097,4.3,3.053570891146681
1098,3.19,2.265807703079507
1099,3.08,2.187196125788895
1100,3.04,2.1588797178826757
1101,1.93,1.3707658603907453
1102,4.11,2.919016531323407
1103,3.69,2.620465529296872
1104,3.03,2.151851006798874
1105,2.49,1.7683993150493649
1106,2.93,2.081022043245741
1107,3.8199999999999994,2.713078733731955
1108,5.79,4.111227172524196
1109,2.43,1.7258843331331846
1110,4.47,3.1740612025433435
1111,4.91,3.4875445675171504
1112,4.46,3.1667697517347184
1113,3.54,2.5143151662831267
1114,5.719999999999999,4.062253337140054
1115,3.29,2.3365790290566815
1116,3.57,2.535149290404882
1117,4.63,3.2879709098208414
1118,5.169999999999999,3.6718821903966474
1119,4.699999999999999,3.337844673719749
1120,3.9,2.7697267988582945
1121,3.3,2.343618172479775
1122,3.8,2.6984550514490153
1123,4.22,2.9967034746554027
1124,4.51,3.203071923509421
1125,2.84,2.0169765553280246
1126,4.95,3.515114051910115
1127,3.95,2.805362524322904
1128,3.6,2.5568204201092493
1129,4.09,2.904804353399222
1130,4.01,2.8479533669494295
1131,4.62,3.2812601414408524
1132,5.139999999999999,3.650209154768088
1133,4.9799999999999995,3.5365662311105446
1134,2.06,1.462874170422095
1135,3.35,2.3788629381094717
1136,5.77,4.097505057943495
1137,3.33,2.364661722298527
1138,2.68,1.9031801696909563
1139,4.46,3.167609851295314
1140,5.09,3.6146009128330476
1141,3.96,2.8125135359408127
1142,3.67,2.6064493527944834
1143,4.699999999999999,3.337972316492913
1144,2.64,1.875017117245794
1145,4.64,3.295160772026351
1146,3.9199999999999995,2.7841368618151803
1147,3.75,2.663027560950505
1148,3.43,2.435652633136307
1149,3.48,2.4716568009204476
1150,3.37,2.3934060293211705
1151,5.829999999999999,4.14042495124039
1152,4.929999999999999,3.500790193397995
1153,4.66,3.3092843565526224
1154,4.32,3.0683341806007927
1155,4.35,3.088801291987266
1156,3.49,2.478445963220486
1157,2.43,1.7256646881660298
1158,4.57,3.2453881787084464
1159,3.53,2.506572833667199
1160,4.55,3.2314712985854976
1161,3.28,2.329677438940792
1162,4.24,3.011151406411788
1163,5.309999999999999,3.7711319106202192
1164,3.9199999999999995,2.783740099681642
1165,5.069999999999999,3.6002644117450844
1166,4.3,3.0539366595697457
1167,4.48,3.181217398613458
1168,3.16,2.2443807520644956
1169,2.96,2.1021785281225784
1170,4.46,3.1669809125645627
1171,2.76,1.9603566941207677
1172,3.94,2.7976069755718505
1173,3.79,2.691908464224338
1174,4.55,3.231591948927509
1175,5.219999999999999,3.707019130270048
1176,4.06,2.883102466903512
1177,3.78,2.6846395269682906
1178,3.33,2.3647104082834094
1179,5.1899999999999995,3.685445584519861
1180,4.54,3.2237914415224087
1181,3.8,2.6985456336719253
1182,3.41,2.421386349940444
1183,3.44,2.4427159997618912
1184,4.56,3.238565832869841
1185,1.92,1.3636873277303818
1186,4.82,3.422918026448175
1187,6.38,4.531354061866807
1188,4.43,3.1462869583792994
1189,3.76,2.6701944689244055
1190,5.77,4.09754341376788
1191,3.25,2.3084101161293122
1192,5.59,3.9696687296946234
1193,4.0,2.840867967150254
1194,3.27,2.3224982744084186
1195,3.73,2.6490899293311836
1196,6.16,4.374168033857511
1197,3.85,2.7343638376795503
1198,4.749999999999999,3.373669978702985
1199,4.46,3.1676275955280797
1200,2.75,1.9529317550868581
1201,4.06,2.883485312713621
1202,4.52,3.2103131490259886
1203,4.59,3.2599558837957385
1204,4.59,3.2600580575597116
1205,3.27,2.322072583840502
1206,4.6,3.266310635787872
1207,4.32,3.0678970726011223
1208,3.9900000000000007,2.8336061935622903
1209,4.929999999999999,3.5010629989315567
1210,4.07,2.8899900880335427
1211,2.82,2.002597839921527
1212,4.62,3.28092500783303
1213,4.0,2.8404746593253107
1214,4.23,3.0038306933014827
1215,4.74,3.365793891623299
1216,4.83,3.429676867537219
1217,4.759999999999999,3.3803829474723655
1218,4.13,2.9327274708597977
1219,3.62,2.570762875010836
1220,3.6,2.5566796085570216
1221,2.88,2.0451081713759445
1222,4.89,3.473111418134797
1223,4.03,2.862411965835836
1224,6.499999999999999,4.615887493969036
1225,4.25,3.0184681723541886
1226,2.73,1.9389750274520816
1227,5.21,3.7000978312680997
1228,5.129999999999999,3.6432887886980234
1229,3.14,2.229823158025123
1230,5.47,3.8847768696593956
1231,6.08,4.3177302322685405
1232,3.38,2.4001702736668573
1233,3.58,2.5422114809720067
1234,4.27,3.0326129047736576
1235,3.12,2.215919843290961
1236,3.16,2.2444296525825287
1237,4.29,3.0467257365805835
1238,4.01,2.847932009425201
1239,5.449999999999999,3.870693899221678
1240,5.1,3.621284663558946
1241,3.74,2.6559284459136516
1242,3.41,2.421672775341607
1243,4.01,2.8478725155620688
1244,3.76,2.669901831192403
1245,4.15,2.947594131859187
1246,3.8900000000000006,2.7627822491284033
1247,4.5,3.1955725863225135
1248,5.259999999999999,3.735512448390086
1249,4.23,3.003983243800031
1250,3.67,2.6065766827285732
1251,3.55,2.5210404886339988
1252,2.86,2.0313950001810674
1253,4.81,3.4164080854202292
1254,3.85,2.734421000587501
1255,3.9,2.770059621231628
1256,3.37,2.393101411097345
1257,1.72,1.2216378102325125
1258,4.879999999999999,3.465815962592489
1259,4.57,3.2451886376378978
1260,2.85,2.02386532563364
1261,3.07,2.1800731785269494
1262,3.94,2.7978620625329444
1263,3.9199999999999995,2.783552522716962
1264,3.96,2.8124416310182605
1265,5.1899999999999995,3.6857985689490245
1266,2.89,2.0523078816473626
1267,5.23,3.7140222877136373
1268,3.2,2.2722937690427822
1269,2.36,1.6761283322943006
1270,3.66,2.5989238074251237
1271,4.04,2.8693770161967875
1272,2.62,1.8608070713158313
1273,3.73,2.6487265605287162
1274,3.21,2.2793852844323617
1275,5.259999999999999,3.73562403340847
1276,3.13,2.2230962902197438
1277,4.48,3.1817976539193307
1278,2.88,2.045496702194917
1279,3.73,2.6490125673693536
1280,4.34,3.0819260594565314
1281,5.249999999999999,3.7287082740949273
1282,7.169999999999999,5.091598963231025
1283,4.47,3.1744983233694657
1284,4.0,2.8409119861960836
1285,3.17,2.2511779054657324
1286,4.45,3.159837089313544
1287,5.71,4.054931574869168
1288,4.91,3.48728449397894
1289,4.09,2.9041528879274257
1290,3.81,2.7059588060226174
1291,5.279999999999999,3.7496314610268935
1292,3.14,2.230072809471557
1293,4.83,3.4300059109893826
1294,3.58,2.5426229916234
1295,4.42,3.1393597741545416
1296,2.27,1.6122160606108351
1297,3.27,2.3221491106202548
1298,3.9299999999999997,2.7911760477777587
1299,3.6,2.5567179634016215
1300,4.42,3.138481219919651
1301,5.259999999999999,3.735360564620879
1302,4.26,3.025665487354623
1303,5.429999999999999,3.8560101142967405
1304,3.57,2.535097289276587
1305,4.27,3.0327393973525165
1306,3.46,2.4569571151169565
1307,5.67,4.02659923776022
1308,4.869999999999999,3.4588162464560157
1309,4.03,2.8615860251478207
1310,1.88,1.335160773074111
1311,5.18,3.6790025189801008
1312,3.72,2.642062307591562
1313,3.07,2.180033316327712
1314,3.33,2.3647318751634474
1315,3.55,2.5208477380854637
1316,2.94,2.087992649024234
1317,4.16,2.9543099438192084
1318,5.47,3.884860574579173
1319,3.63,2.5781318826008035
1320,4.29,3.0463469437959505
1321,4.1,2.911882156176461
1322,5.429999999999999,3.856095047588653
1323,3.85,2.7339698858749375
1324,2.3,1.6333535880795236
1325,4.21,2.9900615985208505
1326,4.779999999999999,3.3949603673420117
1327,3.67,2.606654334573838
1328,4.769999999999999,3.387626739343079
1329,2.18,1.5481519880277164
1330,4.09,2.90461415215103
1331,5.079999999999999,3.6076464757036892
1332,4.01,2.848446093398832
1333,3.11,2.208894483435021
1334,3.65,2.592343571403433
1335,3.34,2.3722723601916975
1336,5.949999999999999,4.2255511607002925
1337,3.67,2.606659561437426
1338,5.799999999999999,4.1187999039687035
1339,3.77,2.677231497417847
1340,5.01,3.5580921405608503
1341,5.339999999999999,3.7920703682015042
1342,3.84,2.7272480397955348
1343,4.3,3.053473257361415
1344,2.54,1.8035989616903003
1345,3.73,2.649079479555889
1346,2.05,1.455945910292343
1347,4.08,2.8976621007800745
1348,5.049999999999999,3.5864453556462528
1349,4.12,2.9259589273810414
1350,3.8800000000000003,2.7553236839803716
1351,3.13,2.2228654697971164
1352,3.8299999999999996,2.720180453419311
1353,1.52,1.0795532747006675
1354,2.9,2.0597243776238594
1355,3.31,2.3506174629537298
1356,5.129999999999999,3.643436284391776
1357,4.62,3.280595852268962
1358,4.4,3.124976781810774
1359,4.25,3.0180099204292787
1360,7.929999999999999,5.6311795384485235
1361,5.339999999999999,3.7918666486689094
1362,3.9900000000000007,2.833431044015966
1363,4.23,3.00433382352432
1364,3.74,2.656188404097821
1365,5.09,3.6148027949684414
1366,2.77,1.9673583224350637
1367,3.23,2.29375884831976
1368,4.749999999999999,3.3734013413031176
1369,5.169999999999999,3.671144160070341
1370,3.74,2.65619985948405
1371,4.1,2.9119625366758104
1372,2.85,2.0241895373800673
1373,3.13,2.2230751763512506
1374,3.5,2.485414761685886
1375,3.12,2.2158603423926
1376,3.44,2.442748195022691
1377,3.31,2.3504135524085474
1378,4.38,3.110459184022931
1379,4.53,3.2169048141702827
1380,2.97,2.1090000869647723
1381,4.71,3.3449059049391114
1382,3.79,2.691878726154425
1383,4.08,2.897018107451478
1384,2.69,1.9103337457156437
1385,4.91,3.4872128416655612
1386,4.25,3.018100306332184
1387,3.57,2.5354966855649637
1388,4.03,2.8618509376196606
1389,4.27,3.0322292345494435
1390,2.52,1.7897050099226752
1391,3.35,2.3793402109583854
1392,3.43,2.435610944420997
1393,3.0,2.1305404037570406
1394,2.99,2.1234120034847597
1395,3.9199999999999995,2.7840002896175045
1396,3.71,2.6350103131590537
1397,4.08,2.8975150322426297
1398,6.029999999999999,4.282117373295403
1399,8.05,5.716101356042993
1400,2.61,1.8536522332003351
1401,4.52,3.2097716603618727
1402,4.989999999999999,3.5438947363783586
1403,3.41,2.4213333665990486
1404,5.069999999999999,3.6000650090602004
1405,2.69,1.9105423901288932
1406,5.32,3.777934453657889
1407,3.79,2.6914263873443125
1408,4.36,3.0963764105096936
1409,3.25,2.3080778226025784
1410,4.1,2.9118017099483344
1411,3.42,2.4289621449700802
1412,2.46,1.7470481876814365
1413,3.9900000000000007,2.8332400066503562
1414,5.82,4.133027087004712
1415,5.58,3.9627976631660196
1416,4.789999999999999,3.401978530733466
1417,3.19,2.2652230426881053
1418,3.46,2.457344565421213
1419,3.87,2.7477963948385984
1420,3.32,2.3579137985181853
1421,3.36,2.3860072212405785
1422,5.449999999999999,3.8702381000295376
1423,3.01,2.137817756243594
1424,2.84,2.0170287303972265
1425,4.63,3.2882804217199526
1426,4.46,3.167503677997163
1427,3.9800000000000004,2.8267814482233034
1428,4.94,3.5078884096484724
1429,4.21,2.9900075885467805
1430,3.58,2.5421864379861443
1431,4.71,3.344535907993635
1432,3.27,2.3224361195316194
1433,3.0,2.1305597275517685
1434,3.29,2.336557357260342
1435,3.52,2.4998111195020205
1436,3.68,2.6136189629034816
1437,5.339999999999999,3.7919518672784203
1438,3.91,2.776535237152609
1439,2.45,1.7401887604073318
1440,4.92,3.4934090624517267
1441,4.6,3.266596854650693
1442,3.8800000000000003,2.755662202586571
1443,2.77,1.9672616491464276
1444,3.13,2.223021568828931
1445,3.76,2.670433043118111
1446,4.08,2.8974790536665846
1447,3.42,2.4291003393144703
1448,3.8900000000000006,2.762520688212972
1449,2.84,2.016886263912664
1450,4.95,3.515398858338336
1451,3.38,2.4006677661066522
1452,3.65,2.5921422881595695
1453,2.62,1.8606676623290044
1454,3.09,2.19444483962937
1455,3.53,2.5065602247647196
1456,3.43,2.4361354327445226
1457,5.459999999999999,3.877926907747592
1458,5.03,3.571968894622585
1459,4.64,3.295300048059662
1460,3.96,2.8120405576108554
1461,4.28,3.0397702909012527
1462,2.96,2.1021734380236534
1463,3.43,2.436072988135584
1464,4.41,3.1319103787346787
1465,3.67,2.606580140585373
1466,6.19,4.39553679016048
1467,3.39,2.4072658858127056
1468,4.24,3.0113420210436534
1469,4.13,2.932806269871956
1470,5.3,3.7639909070171313
1471,4.74,3.3665179145299358
1472,3.32,2.358048673066045
1473,4.07,2.890082552046696
1474,3.78,2.6842466516437273
1475,4.28,3.0395388359966797
1476,3.13,2.2229698293236497
1477,4.21,2.9897075946787157
1478,4.13,2.9327789623145457
1479,4.24,3.011431846754204
1480,3.09,2.1945323660610443
1481,2.85,2.0242251700326204
1482,5.369999999999999,3.8138468299179995
1483,2.87,2.0382761759463444
1484,5.44,3.863519435662241
1485,2.0,1.4203028622906928
1486,2.72,1.931578469271931
1487,4.89,3.4730956347089426
1488,4.5,3.1955850241000086
1489,4.53,3.2173893232886965
1490,4.56,3.2385034607763763
1491,4.59,3.259981287351657
1492,4.86,3.4515245888790416
1493,4.21,2.989481801029003
1494,4.12,2.926223784980573
1495,4.19,2.975400830280455
1496,3.85,2.7343963097064
1497,3.54,2.5137528400233666
1498,5.33,3.785042570555942
1499,3.05,2.166236375451318
1500,4.699999999999999,3.3377548345249477
1501,2.38,1.69037804404256
1502,4.1,2.9114392526745747
1503,4.18,2.9687752690191513
1504,2.5,1.7754155003815273
1505,3.29,2.336313340742838
1506,3.36,2.3863107282957188
1507,4.29,3.0467340024860943
1508,4.63,3.288323635882159
1509,4.21,2.9893824745926536
1510,5.369999999999999,3.813546705517242
1511,4.789999999999999,3.4010370856198877
1512,2.53,1.7966241156475935
1513,5.12,3.63616381499715
1514,4.8999999999999995,3.479980711019896
1515,3.8299999999999996,2.7195613443487776
1516,5.59,3.969573769952888
1517,5.99,4.253985291640509
1518,3.9199999999999995,2.783995172124163
1519,3.9299999999999997,2.791289820881376
1520,4.83,3.4303303742287903
1521,4.95,3.5151372735115363
1522,2.37,1.6832381429321586
1523,5.219999999999999,3.7072535317379014
1524,3.23,2.2936582057525383
1525,2.09,1.4843183507395907
1526,6.35,4.509133528693314
1527,4.59,3.2599007117472967
1528,3.91,2.7764144737702163
1529,2.36,1.6762506692181582
1530,3.8800000000000003,2.7558191961255623
1531,4.18,2.968690505589524
1532,4.32,3.06755380058003
1533,3.34,2.3718215527049558
1534,3.5,2.485849361210218
1535,3.43,2.4357962261071786
1536,3.25,2.3079159595074077
1537,4.839999999999999,3.4369643504743332
1538,4.53,3.217312210728384
1539,3.96,2.81263460841737
1540,3.81,2.7060640916033583
1541,3.9800000000000004,2.8262914156307444
1542,2.19,1.5554449336062839
1543,3.7,2.6277185550383093
1544,4.09,2.9048281593805174
1545,4.25,3.0181409038292824
1546,4.02,2.8552603087214727
1547,3.43,2.4361346890415
1548,3.39,2.4071707219738476
1549,4.9799999999999995,3.536907974842822
1550,4.04,2.8693902941722773
1551,3.23,2.293915421874206
1552,2.72,1.9319126389023666
1553,3.94,2.797776698041327
1554,2.83,2.009977360368359
1555,3.47,2.4644323952958924
1556,1.74,1.235815311929141
1557,3.5,2.485462838509642
1558,3.8199999999999994,2.71276988829123
1559,4.9799999999999995,3.5370832534536283
1560,3.49,2.4787232642102115
1561,2.06,1.4630180897515637
1562,4.65,3.3025452057326374
1563,3.9299999999999997,2.7913076062548723
1564,4.53,3.21696417261434
1565,3.58,2.5425750746817415
1566,5.4799999999999995,3.891766120005083
1567,4.25,3.0183966165327822
1568,4.13,2.933337433652638
1569,2.76,1.960101704601474
1570,4.66,3.309799928470154
1571,2.47,1.7540569562342991
1572,3.35,2.3785
1573,3.57,2.535602890247358
1574,4.45,3.160568382582658
1575,4.86,3.4512880785103226
1576,3.59,2.5498926574410095
1577,6.87,4.878672365413856
1578,4.23,3.003512368659281
1579,4.89,3.4727895406850373
1580,4.699999999999999,3.3379860054803476
1581,3.7,2.62726994140398
1582,3.37,2.3931934864985616
1583,3.75,2.66293027589129
1584,4.959999999999999,3.5225214225260397
1585,2.03,1.4418235840576277
1586,3.8199999999999994,2.712545665504777
1587,3.31,2.3509390124970557
1588,4.83,3.4299886805457636
1589,2.7,1.917332569615207
1590,4.14,2.9398685519924213
1591,3.75,2.6633259890656125
1592,5.139999999999999,3.650043314623451
1593,4.42,3.1391478427441517
1594,4.35,3.089066732250063
1595,4.6,3.2665588274732045
1596,3.25,2.3082184912294497
1597,3.31,2.3505496261093874
1598,4.33,3.0747076790877057
1599,4.31,3.061169104930726
1600,3.8900000000000006,2.7624315655474447
1601,4.55,3.2312464428672563
1602,4.63,3.2883202709642356
1603,4.02,2.855276155614446
1604,4.91,3.487160620395682
1605,3.57,2.5352244017512033
1606,3.91,2.7767958226832796
1607,3.34,2.372142774005584
1608,3.3,2.343717252682439
1609,2.09,1.4841651746098061
1610,3.02,2.1449067288263786
1611,3.53,2.5068109009688966
1612,4.44,3.153318132445851
1613,3.46,2.457523472657897
1614,3.94,2.798342985234281
1615,2.78,1.9743018048498373
1616,2.95,2.095281211108178
1617,3.55,2.5214768701382257
1618,5.349999999999999,3.7994665234008536
1619,5.039999999999999,3.5794978766740146
1620,4.41,3.132220994092154
1621,4.49,3.188949075930694
1622,6.16,4.374074957204894
1623,5.71,4.055379369562537
1624,4.699999999999999,3.337996142577377
1625,4.67,3.316668644711163
1626,3.15,2.2373130442775033
1627,3.96,2.8119727974308253
1628,3.25,2.3078639103606307
1629,4.92,3.494347145373055
1630,2.72,1.9315673690256518
1631,3.21,2.2797109733113063
1632,4.59,3.2594725157877615
1633,4.07,2.8904574703810217
1634,4.35,3.0890686181418494
1635,4.51,3.202664674066572
1636,3.94,2.7983996685968164
1637,3.05,2.1662410191398043
1638,5.129999999999999,3.643490721716934
1639,3.53,2.5071440322806993
1640,4.01,2.847721845856973
1641,4.33,3.075357021423875
1642,3.71,2.6351142312324747
1643,3.38,2.4005350195459028
1644,5.5,3.905731698336249
1645,4.67,3.3161261834118085
1646,4.35,3.0895198637245973
1647,3.69,2.6202777443973924
1648,5.569999999999999,3.9556754258276388
1649,4.43,3.145850042564928
1650,4.09,2.904552569733173
1651,3.74,2.6559566155000405
1652,6.52,4.629834816901797
1653,3.97,2.8196519814489576
1654,3.06,2.1733692694393354
1655,3.37,2.393581197204916
1656,4.49,3.1882557702914704
1657,3.7,2.6273031437172456
1658,3.9299999999999997,2.7912605833119777
1659,4.9799999999999995,3.5362358106675496
1660,3.68,2.6133324490821472
1661,3.16,2.244393365793333
1662,3.23,2.2941964153095835
1663,2.38,1.6902171591435389
1664,4.879999999999999,3.4651042219366097
1665,3.41,2.421688560543579
1666,3.15,2.2367968621105994
1667,4.94,3.5085100040545396
1668,3.67,2.606343455962377
1669,5.24,3.721030418593114
1670,2.93,2.08106017975846
1671,3.39,2.4078011157076644
1672,3.12,2.215467981094953
1673,4.15,2.9473038466498473
1674,3.57,2.535593477741984
1675,6.179999999999999,4.388873214199242
1676,3.19,2.265529988508895
1677,3.08,2.187532362331502
1678,2.92,2.0739731733942444
1679,4.07,2.890785118608118
1680,4.8,3.409113641446902
1681,3.19,2.26565794270814
1682,5.38,3.8207545572177746
1683,3.7,2.6275149948115093
1684,3.55,2.52109194313841
1685,4.55,3.231053619493965
1686,3.64,2.5852158722020535
1687,3.64,2.584598168371774
1688,2.99,2.1231592806632396
1689,5.339999999999999,3.792515878434851
1690,3.64,2.5846248251722335
1691,3.9900000000000007,2.8334775699448134
1692,3.65,2.592391482972938
1693,3.19,2.2657097018596395
1694,2.67,1.8964117026755754
1695,5.549999999999999,3.9416664708413034
1696,3.78,2.684713777661654
1697,2.81,1.9958132241397117
1698,2.19,1.555500691649458
1699,3.59,2.5497791681235724
1700,5.24,3.721548953547495
1701,2.94,2.0876049542828086
1702,4.94,3.508302241576093
1703,4.52,3.2103232234289667
1704,5.27,3.7427758851657997
1705,2.63,1.8675589845016654
1706,3.94,2.7982845420339975
1707,3.24,2.3009883212365447
1708,3.37,2.3933687946722024
1709,3.45,2.449862576468115
1710,5.259999999999999,3.73593791826774
1711,3.58,2.542642849528637
1712,3.97,2.8195715899477807
1713,4.8999999999999995,3.4799082769867384
1714,5.56,3.948713932144167
1715,5.23,3.714360050222662
1716,3.44,2.4432496092865987
1717,4.08,2.897767717595717
1718,4.04,2.869199724203448
1719,5.049999999999999,3.585935331455038
1720,4.969999999999999,3.529898751965606
1721,3.37,2.393234137599953
1722,4.26,3.0250288455466556
1723,3.26,2.3150721152204334
1724,3.4,2.4148213957729108
1725,3.46,2.456956863430531
1726,2.94,2.087899067492841
1727,4.44,3.1534375260402543
1728,3.04,2.159096953206386
1729,5.12,3.635863459149285
1730,2.15,1.5268462151455453
1731,3.38,2.399975473252499
1732,3.52,2.499441192134431
1733,3.22,2.2866380017550076
1734,2.86,2.0312933237862834
1735,3.21,2.2797358032060897
1736,5.629999999999999,3.9979414701634686
1737,3.53,2.506936566075148
1738,4.71,3.34488761696529
1739,4.43,3.1463086517521424
1740,2.77,1.967016241553035
1741,4.23,3.003856394859484
1742,4.929999999999999,3.50070633290607
1743,3.09,2.194496884423846
1744,2.51,1.7827981645628375
1745,2.86,2.0312863515223327
1746,2.84,2.016946906045814
1747,3.81,2.705650639830852
1748,3.6,2.5565000401255027
1749,4.54,3.2238031500267557
1750,4.699999999999999,3.337826575453518
1751,2.71,1.9246051787304697
1752,5.01,3.5579389002805666
1753,4.39,3.117422109587237
1754,5.349999999999999,3.7992055972059373
1755,5.18,3.6790207999184097
1756,2.28,1.6188830175931277
1757,3.25,2.3079612278756376
1758,5.079999999999999,3.6074138238594773
1759,3.95,2.8052777404477753
1760,5.0,3.5508864117173977
1761,5.639999999999999,4.005232507365164
1762,3.85,2.734445600258545
1763,4.3,3.0533353287097302
1764,5.3,3.7640303229915495
1765,3.13,2.223073170296849
1766,4.73,3.3591238195279494
1767,4.51,3.202370013560778
1768,4.23,3.004195060468823
1769,4.82,3.4227651114601287
1770,2.87,2.0384854412049527
1771,4.74,3.3660492895324445
1772,2.04,1.4489185400124196
1773,4.03,2.862132068722125
1774,3.51,2.492684790530512
1775,2.84,2.016979413965761
1776,3.46,2.45739994071447
1777,3.53,2.507133696416527
1778,2.97,2.109053995468584
1779,3.26,2.315303807079886
1780,4.28,3.0392310946882897
1781,3.12,2.2155940114085837
