Instance,MSE,MAE,RMSE,R2
30,148.5795703745234,8.999255474632445,12.189321981739731,0.8410000196463782
31,197.2109419774542,10.19921837328534,14.043181333923386,0.8470900399129809
32,72.57327994007073,6.433000475908094,8.518995242402166,0.8306095308582233
33,40.12716478172762,5.166934673631897,6.334600601594991,0.7826832306302309
34,95.93254916013382,7.705496366343298,9.794516280048434,0.8111725314015814
35,194.25675215639993,9.51591448850253,13.937602094922926,0.8634749496616194
36,17.237783259274682,3.617502657074386,4.151840948214982,0.7042143449448541
37,201.48189283834017,10.153455994585276,14.194431754682544,0.8517185637104749
38,202.10498919346423,10.095590960948126,14.216363430690151,0.8537983712579967
39,22.497109451459135,4.328845501053944,4.743111789896917,0.5603703502091772
40,151.92077501698807,9.091700751532935,12.325614589828293,0.8411956603141199
41,27.805013237130723,4.17034755900348,5.273045916463341,0.8051273879395007
42,19.957392560098032,4.094693357176851,4.467369758604948,0.532310970409981
43,28.9941797708625,4.838655392804303,5.384624385308831,0.6019896308349395
44,144.8162835914669,9.133932922158092,12.03396375229155,0.8297793824309914
45,68.91979784992242,6.868633631888379,8.30179485713315,0.7703474297077353
46,171.82415030586313,9.681424207578084,13.10817112742518,0.8412931441447087
47,124.32804729397303,7.685593776706281,11.150248754802425,0.8601688165745316
48,51.049601806310314,5.630505175986559,7.144900405625702,0.8078323629903312
49,215.842312629705,10.469666431764919,14.691572843970961,0.8531049868659509
50,196.65287996631784,10.291569751301429,14.02329775645935,0.8437224330932929
51,215.16202406640068,10.217590425026984,14.668402232908692,0.8592806199880415
52,25.781302309930766,4.050871642342639,5.077529154020759,0.7988839927395113
53,173.16715041564237,9.013219099302985,13.159299009280181,0.8625368087875874
54,78.48433860498325,6.9092093513586015,8.859138705595665,0.815138141362499
55,148.52150837546688,8.563518346314103,12.186940074336416,0.8558230618091994
56,60.350083057475565,6.274267878535373,7.768531589526786,0.7927614426251295
57,83.99779307557414,6.389943540886194,9.16503099152284,0.85697733990838
58,202.17130460517308,10.11194954502461,14.218695601396531,0.8533911472130898
59,113.61920853412356,7.1806311980822,10.659231141790835,0.8649694574352248
60,32.107730250767766,5.044563652179913,5.666368347607466,0.6392436699237491
61,120.84570062361085,7.862200346790826,10.992984154614744,0.850665132506337
62,25.858773190891355,4.542394405794329,5.085152228880799,0.6159003750768315
63,56.104844280024246,5.521280186360047,7.490316700916207,0.8398663840092377
64,38.154262135687965,5.009681925303615,6.176913641592212,0.7884606229440949
65,34.54625985051049,5.159042288941566,5.877606643057231,0.674342855846737
66,194.05767338907222,10.001678262175457,13.930458477346402,0.8508131342442613
67,191.44509392679288,10.12318773234938,13.836368523814075,0.8445712189721828
68,23.23957269968969,3.723285426572113,4.8207439985638825,0.8189508248923759
69,187.03346990049772,9.742715325421564,13.676018057186738,0.8529040305013813
70,32.4591764855567,4.727954534336622,5.697295541356153,0.7664198383543253
71,29.29700454303902,4.903849615582087,5.4126707403128655,0.5719333594485263
72,24.04881452086356,3.9260158862336048,4.903959065985722,0.7978520823636959
73,24.94189366436683,4.7301747484207235,4.994185986160991,0.29264036622823264
74,51.813391806962954,5.975290441623296,7.198151971649595,0.7670004133835974
75,203.92585068138092,10.287184794083222,14.280260875816692,0.8500822734846658
76,220.0996776553815,10.245437905053278,14.835756726752482,0.8614931559662042
77,70.41576823178774,5.844415126629365,8.391410383945463,0.8569624494303976
78,177.2724380680887,9.390664884893082,13.314369608362563,0.8555037152184523
79,27.7100640391681,4.208911876066286,5.2640349580115915,0.7987551264489227
80,26.572692232174248,4.565134022801615,5.154870728948908,0.6350510933325355
81,19.580898027405173,3.5635319458425285,4.425030850446714,0.7929665396468791
82,45.15270133396502,5.01826968403764,6.71957597873296,0.8347069796682082
83,29.497548585102777,4.824051119067046,5.431164569878432,0.6569704142230398
84,73.164414907774,6.347684246417409,8.55361998850627,0.837909496863479
85,201.264546844568,10.326935335405379,14.186773658748772,0.8466567283196148
86,27.992724220082646,4.734475194665332,5.290815080881456,0.6211643173039019
87,198.2285276575898,10.324175824057235,14.079365314444747,0.844081025147383
88,35.48091526408158,4.487773085449093,5.956585873139208,0.83108079824762
89,129.5229104156659,8.369923436876407,11.380813258096536,0.8419914312096681
90,192.76990655598945,9.946290645490343,13.884160275507822,0.8511896931468019
91,25.58135920061604,4.24555348677089,5.057801815078961,0.7570424269841173
92,16.418750587000364,3.7330786942926424,4.052005748638613,0.48190616352436033
93,144.9010507485627,8.814609876983388,12.037485233576103,0.8436993937774875
94,138.3152166598542,8.696220338274713,11.76074898379581,0.8401558713997279
95,150.1488420761668,9.388714124578614,12.253523659591425,0.8264428092331748
96,212.78117980354708,10.361315724123767,14.587020936556822,0.8539766807284551
97,201.50292308043365,10.409934740058025,14.195172527321873,0.8438826170189856
98,109.20395047336363,7.788391421265111,10.450069400408958,0.8367505969466104
99,69.7142714697466,6.486398002102775,8.349507259098983,0.8170866118228177
100,44.094162504719684,5.21682235559561,6.640343553214674,0.8104909995220451
101,186.08484623833672,9.90985403352225,13.641291956348443,0.847084304547899
102,61.8589450492663,5.272960266439764,7.865045775408196,0.8655860382465603
103,15.148947720290252,3.3181461385917417,3.892164914323422,0.7363147224882551
104,29.073329499002796,4.698884868461353,5.391968981643236,0.700776127897781
105,88.77831773913901,6.38721334416513,9.42222467038114,0.8644345927607272
106,176.45308390473227,9.90924360938242,13.283564427695312,0.837671501153683
107,122.14392153773188,7.427602625467603,11.05187411879686,0.865713695996154
108,160.43974360963503,9.190378908084488,12.666481106038686,0.8467645593388716
109,178.83905364765076,10.007562813774854,13.373071960011684,0.8364357267711349
110,161.07665771401605,9.46095150838236,12.691597918072256,0.8378875336887363
111,184.71105515048922,9.964133887698777,13.590844534115208,0.8438253180811196
112,110.50046185160811,8.230589824059045,10.511919988832112,0.8136110628719637
113,142.74492759571024,9.078370848293607,11.9475908699499,0.8296698195880566
114,155.5697304058136,9.320186442277327,12.472759534514148,0.8366015369571869
115,211.39386103451943,9.96682032203754,14.53938998151296,0.8625315966268674
116,52.538154586406684,5.4190191553642855,7.248320811498804,0.8339234837978002
117,111.5059306630709,8.156842053432799,10.559636862272816,0.8215193534816853
118,140.23875805265365,9.093138521601626,11.842244637426372,0.824547188075514
119,46.48315183692739,5.358937055429418,6.8178553693172015,0.810671821216865
120,134.04824169289802,8.779957936929549,11.577920439046816,0.8301035700593962
121,203.68032756009654,10.291388567920286,14.271661695825632,0.849561741273031
122,215.3983188524497,10.165133382592536,14.676454573651284,0.8603313107748666
123,165.91898389482472,9.46010998282435,12.88095430838976,0.842982300632375
124,27.638673141059034,4.3582694158945205,5.25724957949107,0.7697256123684544
125,105.51489940713945,8.175848139250808,10.272044558272684,0.8026017685497673
126,22.47888485640021,3.9720965353692823,4.741190236259268,0.7583065185361266
127,13.107540842004065,3.2274462708337333,3.620433791965276,0.6489987563493884
128,185.96673701314026,10.054683402118409,13.636962162195077,0.8419063264480894
129,49.90144249918145,5.737274741212137,7.064095306490524,0.787583856077001
130,140.37340898964806,9.127736948364428,11.847928468287106,0.8235032971561811
131,18.819854598600543,3.9884497342465903,4.338185634409913,0.5128790074267835
132,175.45499611263753,9.616016535883515,13.245942628315944,0.847030343439747
133,41.1971210064829,4.7769774564683765,6.418498345133611,0.8358563742697483
134,51.649123224572776,6.190845291944228,7.186732444203887,0.7185350586347383
135,185.16136448497116,9.829250501488906,13.607401092235474,0.8486720617811305
136,142.25259640608246,9.15617464341594,11.926969288385145,0.824565875074829
137,187.75513883726543,9.937934967084502,13.702377123596673,0.8475937362802817
138,30.38965767780492,4.371797478476965,5.51268153241278,0.8043688662248465
139,16.881089346424304,3.6806588520792864,4.10866028608162,0.5949724477531146
140,22.5786322231943,3.9132493168657603,4.751697825324576,0.7737772689840683
141,69.72459910001825,7.011761631896863,8.350125693665829,0.7547360162669303
142,138.98809602892294,9.059381264132881,11.78932127091814,0.8244745348464017
143,50.78691468545108,5.342814795046525,7.126493856410113,0.832583207047697
144,103.51520168548309,8.021477725761377,10.174242069337799,0.8090974825040232
145,46.79116795613637,5.255042000907533,6.840407002228476,0.82231989232324
146,45.52867968986114,5.1595011892488545,6.7474943267750245,0.8247432567550672
147,17.158353429287832,3.4049862865696894,4.142264287716059,0.7768385478263797
148,129.84066414209033,8.226419707457273,11.394764769054705,0.8478726405052394
149,15.728047883550182,3.4515216205007384,3.965860295515991,0.7070661529662656
150,19.74349037150684,3.64736857007821,4.443364757872894,0.7778986707229785
151,213.68832678828383,10.514954728273297,14.618082185713824,0.8502493946620656
152,63.10576293682939,6.219559246464847,7.943913578131965,0.8126517537475085
153,19.92157476763684,3.5596233819653698,4.463359134960668,0.799768813231801
154,147.04899783755067,8.590363168142986,12.126376121395488,0.853713315080824
155,20.927004931013073,4.121621647097103,4.574604346936801,0.6182087513817409
156,50.19089540908007,5.593598015431154,7.084553296368097,0.8071448344241201
157,188.8626670243399,10.043343019312957,13.742731425169449,0.8451951019979818
158,142.3278682708507,9.131887500941497,11.93012440299139,0.8260965286804368
159,47.89127319232505,5.138846591638646,6.920352100314337,0.8369408745530471
160,55.855221661777385,5.557946932630652,7.473635103601017,0.8366929368490065
161,44.25431472587442,4.797699180117065,6.652391654576151,0.8469514147485219
162,224.61248624963386,10.443069868007704,14.987077308455904,0.8592140261273834
163,75.42755930343544,7.091519223386555,8.684904104446717,0.7819153985005531
164,204.2774739460722,9.908140898859038,14.292567087338517,0.860072531816239
165,183.4598675766218,9.905230174919653,13.544735788365228,0.8447523057619624
166,35.232778294175496,5.150799723528703,5.935720537068393,0.7012862278369639
167,184.75907078280048,10.062783547286399,13.592610889111793,0.8407577758251915
168,232.97950284229785,10.825806384224066,15.26366610098301,0.8545881216448263
169,64.00403765127017,5.359081165610557,8.000252349224377,0.8659485704895385
170,126.39055583095852,8.440302238645101,11.242355439629122,0.8340110889813699
171,71.62251674473072,6.575589239179931,8.463008728858238,0.8168737059045355
172,160.8263778991748,9.069324318372425,12.681734025722776,0.8514194464261384
173,23.96289174971181,3.893147650480394,4.895190675521415,0.8026460162280304
174,44.419667282154684,5.614956906925105,6.664808120430377,0.7503077889342438
175,12.603628367201424,3.2066525682909646,3.550158921400762,0.5696579526440859
176,142.22842476500855,8.068118484028949,11.925955926675586,0.8647751439828296
177,23.985014819097916,3.8798246875214724,4.897449828134834,0.8041784905430046
178,11.649112098317316,2.90561751153162,3.413079562260059,0.7380938954742478
179,83.97380639571118,7.436034174650924,9.163722300228832,0.7888231658918026
180,45.76720938427592,5.1205564593358694,6.76514666391468,0.8290337067906461
181,42.483643248200515,4.897011446518728,6.517947778879524,0.8324608496555319
182,49.01283017789053,5.205097123469982,7.000916381295418,0.8359676362962163
183,101.07268332054686,7.007817634037942,10.053491101132325,0.8572248898887522
184,163.18437876225784,9.629087308874103,12.774364123597614,0.8333660919749832
185,208.4726475207087,10.246997713272167,14.438581908231455,0.8540613957740795
186,30.67694363731152,4.366705181981143,5.538677065627813,0.8083745228938609
187,30.58284222446942,4.997609932246795,5.530175605210871,0.5988212954174019
188,76.30256774857861,7.271577416539361,8.735134100205824,0.7658821922367389
189,40.261662291859466,4.69201320560168,6.345207821014176,0.8382297561266108
190,100.74799954202818,7.735672470356955,10.037330299538228,0.8222029142637186
191,45.40950875676009,5.45300575459082,6.738657785995672,0.7899680542776024
192,43.929836777660114,5.343203741129165,6.627958718765538,0.7931801501383977
193,22.200946907533915,3.6769265942234846,4.711788079650221,0.8133151606777723
194,193.11881136219475,9.760351819389602,13.89671944604894,0.8564187422657973
195,39.35496737810769,5.50807937359433,6.2733537584060795,0.6757848819737095
196,199.23403098488237,9.97281376388893,14.11502855062229,0.8550743599156997
197,155.8143157776077,8.865792679152962,12.482560465609918,0.8532722623819196
198,43.49293768254973,4.6346289681131765,6.594917564499933,0.8544336523038406
199,85.37110393655229,6.9184519038895695,9.239648474728478,0.8345037795862222
200,129.05691151382658,8.446751952943139,11.360321805029406,0.8379927237913563
201,174.0859457031331,9.517923475702672,13.19416331955661,0.8488793928822574
202,57.77191220232157,5.791486962834085,7.600783657118624,0.8261625075431753
203,36.72164855322226,4.7833274287037275,6.059838987400759,0.806012931785568
204,45.97838120161088,4.99528631133032,6.780736036862877,0.8399762068027481
205,216.4456703148591,10.569471912444511,14.712092655868474,0.8506073785798995
206,44.48275659464713,5.375176759732416,6.6695394589617,0.7921186048177058
207,63.025795769052685,6.681701029383372,7.938878747597339,0.7511908073543185
208,215.89353488073547,10.49466871278747,14.693315993360228,0.8526188137261724
209,213.7000208805224,10.342999387721305,14.618482167466032,0.8549124646222563
210,65.89597599860404,5.742842657124091,8.11763364525673,0.8527692115918206
211,25.052528643165534,3.98804506257853,5.005250107953201,0.8003350191741481
212,21.553417493975687,3.829307270808309,4.642565830871511,0.7727588136203356
213,30.124401148822,4.888626533239006,5.488570045906493,0.6538508252980892
214,68.93082387576307,6.0802223763262075,8.302458905394417,0.8421775591311624
215,178.14154262790598,9.980150277727184,13.346967544274092,0.8368267361105767
216,77.31019897454759,7.254723408070103,8.792621848717685,0.7747570611416099
217,13.633292722009662,3.3660520429219507,3.692328902198403,0.5376887136250477
218,212.22506317604754,10.532107583355238,14.567946429612087,0.8486029458219001
219,194.37850673362678,10.111040411633462,13.941969255941816,0.8474339194338438
220,163.63346387239952,8.52774314080309,12.791929638346183,0.868037389604803
221,191.55974659671122,9.717298891088804,13.840511067034743,0.8567731120421319
222,150.53164680520928,9.30622864952602,12.26913390607541,0.8301931003270857
223,33.586721179038285,4.6731008590505505,5.7954051781595295,0.7932810496369878
224,179.60173303092697,9.273037021617178,13.401557112176441,0.8600441293747114
225,21.588265818289273,3.8636378278993226,4.646317446999212,0.7640855868712165
226,111.90190664959546,7.403058490977819,10.57836975387018,0.8565644631208097
227,30.117956122146534,4.91384793004641,5.487982882821933,0.6273695421710554
228,39.67213156231022,5.565618365175889,6.298581710378156,0.6700423821055717
229,53.21135111558302,5.6667678710408795,7.294611101051448,0.8167845414900812
230,59.388043716038275,5.555238573881325,7.7063638452929455,0.8471938201029856
231,152.60494708678922,9.126208713740104,12.353337487771846,0.8408385600946715
232,49.44041699958155,5.795545542492948,7.031387985282959,0.7764118316034738
233,225.04889605067297,10.740112461934004,15.001629779816357,0.8516885362957077
234,57.651344304311856,6.427327950854761,7.5928482339838625,0.7433726303072272
235,184.08659433158255,9.674857331481196,13.567851500203801,0.8524255721003822
236,16.2862259116166,3.460399648706409,4.035619644071602,0.6934089438730551
237,44.088417157493645,5.096447929143133,6.63991092993676,0.821992187841953
238,16.120095936425354,3.6052110756496725,4.014983927293527,0.5875337936321482
239,67.31453414671965,6.473291238538721,8.204543506296963,0.8086536314384867
240,209.59443203615834,10.339800731816897,14.477376559175296,0.8523005861008885
241,30.265143921046995,4.330214801617907,5.501376547833005,0.8090210170959871
242,13.629349545969282,3.400555257851463,3.691794894894526,0.52553335692671
243,201.23282409917343,10.333911363975401,14.18565557523421,0.8462771364580407
244,85.92872822154789,6.543122928177387,9.269774982249995,0.8536986959352938
245,102.94484199341325,7.954820709175995,10.14617376124681,0.8128893481072454
246,82.33768314167013,6.605920028199623,9.074011414014759,0.8445162197786172
247,177.50003316063825,9.698357567897391,13.322913838970747,0.846458946201114
248,50.678600803129775,5.498049304242805,7.118890419379257,0.8201153281305131
249,136.7442564390706,8.213256583837223,11.693769984015873,0.8557813322837787
250,15.296253497840278,3.277499039999228,3.9110425078027826,0.7569557662719526
251,40.58458551124024,4.580209381381222,6.3706032297766155,0.8476933077769704
252,188.6820626951214,9.738316367451441,13.736158949834609,0.8543296094576314
253,31.737640323354487,4.754512146444715,5.633616984083537,0.7486455338364753
254,199.3419309059851,10.133674221051338,14.11885019773158,0.8509059484519939
255,42.179835713894626,4.786921573394194,6.494600504564898,0.8396711707078097
256,174.30925278179419,9.905737860629236,13.202622950830422,0.8353854918721824
257,30.128896338583388,4.851237946489387,5.4889795352673145,0.6709311144199143
258,32.80844964747795,4.5614497821246776,5.727866064030997,0.8011391637527893
259,143.76529085350856,7.908051007920643,11.990216463997161,0.869653533208669
260,128.08543284271303,8.134530855044195,11.317483503089944,0.849060996638529
261,119.27175517383561,7.835370198241205,10.921160889476704,0.8496297066682135
262,52.32748616461584,5.833613038539266,7.233773991812009,0.7928425045819285
263,150.3521463854666,9.396485867143744,12.261816602178756,0.8259354365502143
264,29.88223999363376,4.420598966016365,5.466465036349703,0.7896218734744553
265,39.98250125016162,4.990877228660827,6.323171771362978,0.80754308228457
266,198.21565040182426,9.939395888620218,14.078907997491292,0.8554273267736318
267,105.40709527673728,6.765616776705438,10.266795764830295,0.869422038092746
268,206.73243747440222,10.467817839824383,14.378193122725895,0.8466492234331469
269,174.7348268609263,9.595787555809418,13.218730153117065,0.8469862769922923
270,21.245908743741463,3.970791542257609,4.609328448238578,0.7207696840246682
271,79.65717510840786,6.540152024373943,8.925086840384683,0.8425380392873176
272,83.23262212496832,7.5507852644527675,9.12319144405993,0.7710693207394463
273,88.35073256436702,7.024106116394418,9.399507038369991,0.8352486188722685
274,138.50201280447484,9.013567793056987,11.768687811496864,0.8258705041800147
275,66.1145865875108,6.210722049546136,8.131087663253348,0.8256437234402403
276,47.83866251724033,5.6639020731097895,6.916549899859057,0.7811474957191714
277,66.27652269358852,6.244616291395893,8.14103941113102,0.823336380877776
278,81.52458500574117,6.882162308432022,9.029096577495512,0.8265601405075855
279,145.22400671416847,8.310963424308097,12.050892361736889,0.8603062186410269
280,169.56844014820746,9.327995154550267,13.021844729077653,0.8509177152609656
281,75.66741500501969,5.951661850588395,8.698701914942234,0.8614698108995823
282,130.67631598811474,8.275425004901232,11.431374195087603,0.8469544314841988
283,61.61310573085304,5.9511473969438455,7.849401616101258,0.8287992639015198
284,99.86731120447894,7.821458164498714,9.993363357973077,0.8136433577285257
285,75.43819159990801,6.883446292067245,8.685516196514056,0.8048932337287235
286,96.94523480920958,7.23888143675759,9.846077127933215,0.8418545893201285
287,143.12152513606432,8.142360776222553,11.963340885223673,0.8632236774034094
288,53.82664302299472,6.264736322235552,7.336664298098607,0.7326322438861745
289,57.28337512402094,6.2905262222183085,7.5685781441444435,0.7675030015941791
290,18.183919330388857,3.7060029413048894,4.264260701503703,0.7050753624428601
291,218.09808512981564,10.506599073686868,14.768144268316709,0.8536206411363078
292,155.6484220284307,8.961892260709918,12.475913675095331,0.8496316554614403
293,16.551601290539107,3.6253045221608637,4.068365923873995,0.6175765514445146
294,14.095612715493537,3.3308630062576086,3.7544124327907205,0.6670180878331595
295,45.44032970040428,5.0539791190568275,6.740944273646258,0.8334235260420328
296,167.9662571553315,9.56965776004673,12.960179672957143,0.8413991045728553
297,154.44074047132014,9.334904834995745,12.427418898199262,0.8346664496135728
298,70.89644044039157,6.8670676559140125,8.420002401448087,0.7837539648067837
299,31.651965414338132,4.920230852305846,5.626007946522839,0.6864035525634236
300,201.90197824656914,10.128799060131373,14.209221591859603,0.8526000003423869
301,110.77404928116424,8.119669823743878,10.524925143732103,0.8217133158901311
302,193.29211867934626,10.17533466808152,13.90295359552589,0.8444911955012369
303,187.86539370625334,9.863472129191225,13.706399735388333,0.8497637438577559
304,113.85373768924067,8.107363358358556,10.670226693432557,0.8287338024161295
305,34.59919884814061,5.179383873799362,5.882108367595807,0.6801955210794796
306,26.879571368005063,4.603474874597089,5.184551221466045,0.6329491887610054
307,55.992458738764896,5.985355977791472,7.482810884872402,0.7998285250162308
308,44.742148927320045,5.041488405693991,6.688957237665677,0.8311255481589138
309,113.12381716957896,8.165559983290757,10.635968088029362,0.8242201266608624
310,46.34340133531933,4.974650238356147,6.807598793651057,0.8424906761075168
311,138.40906642097744,8.300809523218033,11.764738264023448,0.8544998682584949
312,62.318163325942685,5.357253014052272,7.894185412437605,0.8633566656607616
313,97.18817558283523,7.6064492279077,9.858406340927282,0.8209910280696566
314,205.44513703099065,10.515930917351795,14.33335749330877,0.8442341984863999
315,167.37627428627707,9.473647961174091,12.937398281195376,0.8442692697237788
316,43.22967815841704,5.275826724872744,6.574927996443538,0.7962630171888991
317,50.14177261059925,5.412677807409615,7.0810855531196095,0.8247631950111763
318,36.275731021453524,5.052777607040908,6.022933755359885,0.7564705442574441
319,20.85809967978302,4.119109938077192,4.567066857380459,0.5729865207626819
320,16.054561970928834,3.464421049556419,4.006814441788992,0.7140960409084444
321,73.06204627214093,6.092226152202033,8.547633957542926,0.8508613649104614
322,30.193277654459013,4.485958787661955,5.494841003564981,0.7818658022758989
323,111.8515937600878,7.75079259627996,10.575991384266905,0.8431272181500289
324,206.52040069795677,10.436081867396252,14.370817676734918,0.847397247796
325,29.84427334723803,4.328657519002877,5.462991245392768,0.8036052175175044
326,166.8520724610804,9.391084063005497,12.917123226983646,0.8464267448411396
327,153.45675841168705,9.146200076405803,12.387766481964658,0.8409543930992064
328,17.731310614622476,3.524089139044147,4.210856280452051,0.7588880941924349
329,64.14646730344894,6.831433471240712,8.009148974981608,0.7350618921743521
330,125.04976406294061,8.350670082360116,11.182565182592972,0.8363631123757722
331,37.271959829349406,5.041566515649215,6.105076562120201,0.7717058349499186
332,47.94678491720948,5.927473691871682,6.924361697456992,0.7296723097631924
333,189.9771173966033,10.00278237313559,13.783218687832074,0.8470856864416593
334,63.39983227275257,6.4540774671700305,7.962401162510751,0.7895097636022489
335,60.900647197471905,6.182384954253858,7.803886672515939,0.805599682331321
336,61.7535769930036,6.119337023449622,7.85834441806947,0.8154556088327036
337,36.31074311555913,4.407957782715864,6.025839619136833,0.8422583960894976
338,41.39873189959574,4.682572481954293,6.434184633626528,0.8437977431996646
339,218.01503759222862,10.59342275122063,14.765332288581542,0.8511313187547338
340,21.295927843004534,3.6009557275621162,4.614751113874348,0.8133652975099117
341,25.77020878749397,4.298042456480828,5.076436623015594,0.7445753351974762
342,128.3319241950953,7.93797189420173,11.328368117036774,0.8565575946265341
343,64.66293534617526,6.249220381681469,8.041326715547333,0.8169486235360227
344,102.68962165469515,7.783319478313307,10.133588784566657,0.8236697002386726
345,31.025482249996248,4.687977515661134,5.570052266361263,0.7524153018132554
346,202.1591153775718,10.341275436916517,14.218266961116315,0.8468689460456309
347,34.681630119147265,4.39232812203009,5.889111148479647,0.8349883568577928
348,89.15379976743837,7.195798167755964,9.442128984897336,0.8268066612050666
349,191.92072338163402,9.99315102680128,13.853545516640642,0.8489284603078531
350,31.091655345899536,4.546901220564054,5.5759891809345845,0.7832566164263113
351,22.08647706454005,3.9952590322105945,4.69962520468814,0.74027608794671
352,33.920899034532674,4.552102641047557,5.824165093344511,0.8125675094494745
353,24.96446497146245,4.032454698016602,4.996445233509765,0.7906598042527647
354,53.25563172673599,5.30500636422554,7.297645629018717,0.8442812625497902
355,56.82033464690164,5.4770532641637795,7.537926415593458,0.8445810719526881
356,218.00421095638617,10.608341519810775,14.76496566052174,0.8502606598188107
357,207.07080538832517,10.371459043626798,14.38995501689721,0.8495692210236383
358,177.27180894831497,9.791970073740348,13.314345982747893,0.8427444373828629
359,82.64865557195765,6.955628590362532,9.09113059921359,0.8257747930126793
360,24.710475278140432,4.093646819117402,4.970963214321791,0.7751276744435694
361,46.13237038799804,5.806545160263648,6.792081447391369,0.7329303532584512
362,51.03839736840998,5.412100228036844,7.144116276238089,0.828621798444277
363,155.77519434483142,9.145176716849045,12.480993323643412,0.8431619279822664
364,184.46802166609652,9.863849483762698,13.58190051745692,0.8473048328304753
365,200.0635116602382,10.254490028657338,14.144380921773784,0.8479915099359668
366,216.6639193306264,10.729644259103702,14.719508121218807,0.8462221561592926
367,119.47866697109701,8.615847362923724,10.930629760956,0.8098327257139694
368,61.29317030521861,5.518653368290592,7.828995485068222,0.8537986136679929
369,21.80780914091383,4.131548745302925,4.669883204204772,0.6666411631446248
370,36.0506201455623,4.594405080857688,6.004216863635282,0.8237554637527742
371,20.884866623959134,4.075932762607071,4.569996348352932,0.6072092660971102
372,188.7831181689752,10.138647073001968,13.739836904744365,0.8416860040465015
373,159.40826441658766,9.30325822842092,12.625698571429133,0.8422939654561787
374,38.83453385152778,5.3627902106997425,6.231736022291684,0.721771060194025
375,18.091958208804762,3.9163474592409337,4.253464259730504,0.5081963719046461
376,25.227824314512976,4.601407210370334,5.0227307626940325,0.5404886923985438
377,192.92421621929546,10.11811748225612,13.889716203698889,0.8461168679415908
378,211.4348386878878,10.378172031046182,14.540799107610551,0.8525221837722337
379,50.3041973560305,5.510069855588959,7.092545195910316,0.8169001808665474
380,143.62877739204842,9.076162711445514,11.984522409843807,0.8303168099524434
381,21.206415224216002,3.8294731708140493,4.6050423694268,0.7656513192394075
382,94.20249002880733,6.603780780139502,9.705796723031414,0.8627736975274174
383,26.967998320107284,4.456335748626755,5.193072146630286,0.7265168384057252
384,68.76897482164152,6.4804703697273816,8.292706121745876,0.8139720001956179
385,74.48022602276995,7.039266535478499,8.630192699051971,0.783756273554023
386,147.8195585154373,9.268800886876441,12.158106699459308,0.8280342666461362
387,229.24619873440346,10.725280687192798,15.14087840035721,0.8548070532233474
388,58.313855349146934,6.03301461514305,7.636350918412991,0.8062344605754336
389,150.04383212288639,8.94308018169297,12.249238022133719,0.8447274617661111
390,192.7779549117565,10.189690164988365,13.884450111969018,0.8438350523967744
391,107.6687398580823,8.027947007351157,10.37635484445681,0.8202841438950771
392,65.80575402745696,6.511549039547956,8.11207458221736,0.7968946089571617
393,30.076153434696796,4.926546028153571,5.484172994599714,0.6250738176136021
394,63.910967682460864,6.724359130133038,7.994433543563976,0.7521373209112078
395,46.53907880762588,4.963897534766354,6.821955643921021,0.8443384934121343
396,23.492779305939383,4.347217506396725,4.846935042471622,0.6147238337969831
397,22.063481126536363,4.178537303703249,4.69717799604575,0.6334597824828521
398,68.62827591039061,6.410541049321396,8.284218485191625,0.8187801059486827
