Instance,MAE
637,8.302713949101188
638,4.542231744468794
639,5.15720531394912
640,5.3410800041046365
641,4.915773414814453
642,3.4423830269735753
643,5.723891966705644
644,7.390594325952258
645,6.727270324105402
646,3.1847805218040577
647,10.673986389616843
648,10.537416617069086
649,6.96999766311319
650,4.368627941108188
651,9.852487537740187
652,7.630359435105284
653,5.187899085903692
654,6.6405968484587055
655,10.05700291308068
656,6.717394999632859
657,4.0579036305575125
658,9.266712443152052
659,5.0028550037674275
660,9.481712267544191
661,6.588891140640945
662,10.62781458740208
663,6.429574915040667
664,10.230339947732041
665,4.8089729047309
666,9.299668640561377
667,9.852608751065452
668,4.820007373792042
669,4.049680493799176
670,5.828394997067691
671,5.792186769656989
672,7.251273090521207
673,8.52941812463598
674,6.958169846295127
675,5.6369812811276825
676,9.764214972320694
677,3.544843102012719
678,7.412610692937361
679,4.9239262269123545
680,5.79855463636197
681,7.61577407744375
682,7.490742229541557
683,7.784524810284441
684,5.036306551514163
685,6.626306627934309
686,5.668788191735214
687,10.219478975081497
688,6.882875159405678
689,9.76045875768749
690,8.19363724652863
691,4.396334635038104
692,4.037161615637886
693,5.4052249380909325
694,5.055746608847669
695,8.147356872925194
696,5.389661888700407
697,10.257522850645033
698,5.338262312000378
699,9.815821762918494
700,10.113797194548555
701,9.190612981999926
702,10.502413867623732
703,7.801449655613536
704,10.48834647804199
705,3.749516659005767
706,9.599251909016099
707,10.132037662537272
708,5.31037805746109
709,5.139529757014282
710,4.826256932969033
711,6.794593867257224
712,7.540164624835522
713,5.404540141176899
714,9.97963353156364
715,9.154550993156422
716,4.434932690638762
717,10.228558460725615
718,6.390935091421848
719,3.148137976860056
720,9.72601564200689
721,10.012572802050727
722,10.089819245725048
723,9.894775089737292
724,5.1877799660186765
725,5.184301052790435
726,9.231129818279454
727,4.876858187052174
728,10.023541582001144
729,9.40339339442888
730,4.231057508018216
731,6.632293342359065
732,5.460098264331665
733,4.596642709225417
734,9.83196516046786
735,10.479442922180477
736,8.918372526503774
737,5.392666199938411
738,4.22828823633428
739,6.147157317743829
740,9.843872166292618
741,7.8517174798956
742,8.230000072449345
743,9.799150431602682
744,7.091644268427213
745,6.9526001658992875
746,4.026965034138474
747,9.702682584668368
748,4.529866578806925
749,3.8716260514589176
750,8.477762794308822
751,4.790570003595864
752,7.03803126864964
753,5.233227380630014
754,3.290530069550112
755,4.51802273931153
756,8.191333341587928
757,7.927624519409146
758,9.641932760101405
759,6.693068921167757
760,4.374569809208828
761,9.283849569874098
762,6.147823324033268
763,6.473224996943569
764,5.374793219990064
765,4.523381713702824
766,7.4938103905492355
767,5.277142337209425
768,7.435036022336061
769,7.208975326090581
770,10.378040744537401
771,10.23564470859621
772,3.7023967231210793
773,5.936855610744872
774,4.852905205070917
775,5.773351165532734
776,9.084391207922474
777,10.637385119757818
778,10.258769560422262
779,4.062749061189442
780,9.469209302898436
781,9.116920335059106
782,6.551063704664027
783,4.493131181578277
784,9.73018464203225
785,5.21108295039761
786,6.09719715347727
787,9.838614467423973
788,2.86272604252909
789,7.892849802752482
790,4.31284239804523
791,6.726910802838411
792,7.846078719552424
793,7.261539012538932
794,6.924585531549464
795,9.513601020028892
796,5.783097189178746
797,4.790639624534203
798,4.802545447951362
799,9.213895593131285
800,8.91649919725936
801,5.692862931180874
802,10.007282845399727
803,9.233900500125285
804,6.6781988204915095
805,7.079458582762826
806,6.589384164574047
807,3.724122561270152
808,10.697532198636987
809,10.374299082245253
810,10.484309977191087
811,10.100815817572608
812,4.324345927695963
813,10.00410036428327
814,7.3634565114299155
815,10.476491598654365
816,5.745507404178302
817,8.341188940313826
818,4.8297239323455115
819,9.800492689915504
820,7.881543270800104
821,9.644017449388212
822,9.175761761376314
823,7.394937545815061
824,9.422848019193538
825,6.119411040542725
826,10.075607598390143
827,9.887457650393783
828,6.982022511476765
829,6.734389252747043
830,4.177788713765523
831,7.399273067375209
832,6.867688518252656
833,7.368333808457102
834,4.629068572735835
835,10.232501512212878
836,9.97784000412438
837,5.658503455030527
838,7.05280982693471
839,3.6059719556031467
840,9.467084178829964
841,6.284335842917829
842,3.571761448230962
843,6.886696011033603
844,9.215091113981638
845,7.6913519413115035
846,6.547762814282557
847,8.540073230907154
848,5.144708821316526
849,8.567793059427945
850,10.231573379786548
851,9.92579365526659
852,10.866204532608485
853,9.97919766380493
854,5.286870927956342
855,3.2703723488892105
856,4.168383115616552
857,7.260136732977394
858,9.80425349706532
859,7.507516647046065
860,4.247281150983009
861,5.097019045239114
862,7.267078715874916
863,9.504669104778722
864,8.173894026257495
865,10.305267283224369
866,8.922027811342062
867,10.334577166277544
868,6.490565647325312
869,9.99382092967784
870,6.727191686577592
871,8.515184230821273
872,5.498000478742082
873,5.563639554506161
874,4.996814856304643
875,4.767043918434904
876,8.73146705758092
877,3.9086882727759833
878,5.440959134408782
879,9.650922481086088
880,8.567267882498351
881,10.09209752600834
882,6.862671141825921
883,4.029860730453405
884,5.646632903605899
885,10.900005395510222
886,6.488878354295014
887,10.257210496141589
888,5.841976058896698
889,6.063837066503356
890,9.765266851297637
891,5.754191297998433
892,9.222924369807657
893,5.193230185460268
894,4.525372346511313
895,6.003702226568163
896,4.826662693372921
897,4.254828964569378
898,4.111763738564334
899,10.279518244692609
900,10.442063073859222
901,6.977452125662471
902,6.2654002588268485
903,10.312412470197712
904,8.064401161620609
905,8.685967035926337
906,4.579293899198429
907,6.028685354314754
908,4.79123633542934
909,10.459067741484356
910,5.77860081941563
911,8.994518425054467
912,6.006984351494967
913,7.89139558916969
914,9.178041922851989
915,4.77021880313152
916,9.857576144238939
917,6.481819459093877
918,7.000504735001887
919,4.423470721541494
920,8.780912549176849
921,9.020061528080488
922,5.289369407656346
923,4.496115262009112
924,6.5412396581631915
925,8.246512992825034
926,5.99194623729273
927,3.657901608946053
928,5.510765684396216
929,4.761617557118403
930,5.185110715688913
931,9.486176030711233
932,3.6392719389594568
933,6.10922035319908
934,9.770708516200516
935,5.883047464602371
936,5.740420484445678
937,9.712753225604795
938,7.037172637327099
939,9.650092757723458
940,7.305139594486448
941,9.857003479543456
942,5.771912628640945
943,2.550896519052598
944,6.661932848804877
945,9.799861010381115
946,6.3925953073657835
947,4.836541413069797
948,3.065794125452923
949,10.075219858940395
950,4.710011917219475
951,5.4248656710274235
952,9.8419963907786
953,5.490776470231352
954,9.334944311058257
955,3.9575119236663134
956,4.110946364934372
957,9.770838761553824
958,6.189339616385095
959,3.753741601749029
960,10.631431869190775
961,10.454995830568862
962,5.605666490585371
963,10.350774391780488
964,9.099033048151552
965,10.514782028609055
966,9.382407077832319
967,9.591786829612493
968,6.290873495448536
969,3.5718003499002466
970,10.525087734856466
971,4.955440496690353
972,6.065593823366957
973,9.294646960021222
974,9.8252984517829
975,4.8432245014699395
976,5.153753814058555
977,4.721344986474604
978,9.99665195351826
979,4.4036403561890545
980,8.890656332480416
981,6.895249933088787
982,5.1918408941930725
983,10.01581287282579
984,4.372364931701402
985,4.650868029349819
986,5.494449093741301
987,9.687461982451106
988,8.451168433700579
989,9.9803516160652
990,8.169731676443064
991,9.252280869312228
992,9.174365267334577
993,9.655184936015415
994,5.0343827197925695
995,6.637320705503892
996,5.542072756833259
997,3.4750536413645485
998,10.609852673067342
999,3.101578483633929
1000,3.8371744069938356
1001,9.965835429591571
1002,7.4901585353092885
1003,5.90552854077061
1004,4.905208107016997
1005,9.799521979846078
1006,9.089390745130538
1007,4.325706609430003
1008,6.852914268753419
1009,3.6443537642270254
1010,5.1863881993497465
1011,5.670701929560771
1012,4.6190530071276745
1013,4.041606428292659
1014,10.03283271971774
1015,3.4413913647526493
1016,10.39489174453528
1017,8.28223370279793
1018,5.6038022106388174
1019,9.850211062156477
1020,9.070036906448998
1021,6.967212219132634
1022,7.087422849733204
1023,4.87855216622581
1024,6.677873936209565
1025,6.377868600290964
1026,6.7649459861970085
1027,4.795605113386265
1028,8.789684530000423
1029,3.350137471654936
1030,5.873887245790786
1031,5.906135993884841
1032,4.439018338559525
1033,6.38761566348903
1034,10.151904583860974
1035,9.12173734475792
1036,10.159347152377434
1037,7.635509802003021
1038,9.84753602305359
1039,9.917404215068391
1040,3.77843409807684
1041,10.189762137676398
1042,6.947178555761954
1043,7.711197380943879
1044,10.33825412954799
1045,9.004571465888448
1046,4.588176150813019
1047,10.507233545642125
1048,3.0117251830556584
1049,4.098019379691684
1050,6.640320288858624
1051,4.778139714492354
1052,5.784691472037224
1053,9.926218985520237
1054,6.136278414856349
1055,5.994711804502164
1056,7.542242649919171
1057,4.8331627250548195
1058,4.755944059061117
1059,10.724177969135011
1060,9.061751197583698
1061,4.4649226196504985
1062,7.270095643949403
1063,5.390376335949384
1064,9.52386795591716
1065,9.64939415220375
1066,7.596997461632203
1067,9.571217586587585
1068,10.591630617102672
1069,10.47632186723681
1070,10.658493058167382
1071,5.592523505441082
1072,5.278133316283694
1073,10.018572921240988
1074,7.334771428251449
1075,10.707989000907252
1076,9.77250080879246
1077,4.281112760654293
1078,5.90209974770974
1079,5.479986374613336
1080,6.9594813268439
1081,7.049325693783513
1082,4.504562017017324
1083,5.093590384810542
1084,5.236205621200332
1085,6.825608668131339
1086,5.87868172143514
1087,10.351027486132878
1088,3.5260762529134113
1089,9.090537548452703
1090,10.337013320284157
1091,4.3850220507510755
1092,4.452677918500784
1093,9.589428534765531
1094,5.361382241143207
1095,4.804722392324842
1096,5.243957078055658
1097,5.257876215317016
1098,10.495423973547405
1099,3.9535197308553784
1100,5.287685410340186
1101,9.404979767838654
1102,6.706066497434452
1103,6.35615930811558
1104,7.11054802204589
1105,8.516856606475011
1106,10.137130034793167
1107,10.212607309076354
1108,3.7423560032955883
1109,10.055301252850354
1110,4.982100964648725
1111,10.371722042638305
1112,5.532967242588183
1113,10.361466110505091
1114,4.802572854677607
1115,9.511484236858966
1116,6.222973164372603
1117,3.850003090272121
1118,10.870470970523867
1119,5.6381972596440635
1120,6.664366202220016
1121,9.128830955661675
1122,3.875041632844382
1123,4.414510484708875
1124,9.37993440126033
1125,7.773500232696264
1126,5.848146362402332
1127,7.02431160395133
1128,9.147012867805435
1129,10.339847189363148
1130,7.786887984063076
1131,10.181645372143866
1132,6.099228986889954
1133,3.799160322982928
1134,4.530017689773898
1135,4.236199149041157
1136,4.76938239632629
1137,6.794670336774371
1138,5.752823096500632
1139,9.252425730624958
1140,3.610142314216212
1141,9.055698473315056
1142,9.043667924922255
1143,7.137233426154933
1144,9.223647791190484
1145,6.017360265111404
1146,10.296436300102659
1147,6.58456528910198
1148,4.636451978990751
1149,10.044721032139382
1150,8.838033862286851
1151,5.469535948253198
1152,3.2745584271319337
1153,5.767835127508253
1154,9.933145577828485
1155,2.4059023356986167
1156,6.943605860058852
1157,5.391404058464565
1158,7.6625577877303215
1159,3.2260324202946222
1160,6.133994943669289
1161,10.624939398326344
1162,6.416521725345107
1163,4.984704522050087
1164,4.499716907469814
1165,4.39925422961908
1166,8.965829463703004
1167,4.348091325799402
1168,10.08854884393182
1169,8.645132542296004
1170,4.820877797029884
1171,10.120058311512084
1172,4.496698993950209
1173,10.587018173132073
1174,8.448138322232001
1175,7.043450485219395
1176,5.349037870099642
1177,8.908047819291829
1178,4.336073339025799
1179,2.949538369287341
1180,4.731605692004249
1181,6.3129869521165345
1182,4.04335884579277
1183,4.923244035379945
1184,6.993983726786785
1185,8.87155905566127
1186,4.081944927121033
1187,10.727000437185387
1188,6.620618175669285
1189,6.072325895859863
1190,4.166075595152429
1191,10.5074235351003
1192,6.622063534797461
1193,9.311079639102628
1194,10.17983502454729
1195,6.342142969162627
1196,4.78473304718035
1197,9.58518391730027
1198,10.017114538547306
1199,9.457733290411984
1200,5.934180041798431
1201,7.750533712265025
1202,10.534231763368737
1203,8.224632905252596
1204,9.939546634115352
1205,3.980401005809432
1206,5.008661257435319
1207,4.598986522135086
1208,7.39202830587265
1209,5.182885797546851
1210,4.0262832525685
1211,6.0009626559166245
1212,5.2626946333619635
1213,5.377529783861441
1214,5.141525303211154
1215,4.2589634501206115
1216,4.976933858853945
1217,7.231239677494571
1218,5.481455878146233
1219,5.165975236934736
1220,6.700572621309476
1221,7.32427291728461
1222,10.556176205500758
1223,10.844556987316892
1224,4.801337830637294
1225,9.632667137462603
1226,10.487584478183203
1227,5.8834968148348805
1228,6.892313895467851
1229,6.4515282435863845
1230,4.285326083286186
1231,4.7761972277647375
1232,5.007908655928823
1233,3.9546222000000246
1234,9.422845526267436
1235,10.09226529597808
1236,10.168414680910628
1237,5.541171432890791
1238,6.44652398102738
1239,8.850785609973492
1240,3.8041718279492667
1241,5.053822928163701
1242,6.015255581362406
1243,8.425149967182655
1244,3.732032648137071
1245,10.641285191558273
1246,8.1473172968823
1247,4.8239500407434415
1248,4.464071462887056
1249,4.209955412619176
1250,7.666947034199414
1251,7.687827238271996
1252,10.179532141842204
1253,10.7202705818807
1254,10.311410698165323
1255,10.774965876599646
1256,4.7950290617679
1257,9.535873380838789
1258,6.11049939939893
1259,5.5651837952038745
1260,6.591510738880351
1261,6.554718009050396
1262,7.459397512832943
1263,3.4875884461141453
1264,8.813527518210371
1265,6.354967476236773
1266,5.895517501304728
1267,3.623975798809132
1268,6.0368395830269606
1269,7.561617202303268
1270,4.43726041411748
1271,9.533844020829411
1272,10.485831537266776
1273,5.136701958808263
1274,5.383809261318599
1275,5.193276766425163
1276,10.461406003358293
1277,9.26009137600312
1278,10.237944630085133
1279,8.074000772057436
1280,7.369174635634965
1281,9.156618308086196
1282,5.456173452276979
1283,7.8352037528166845
1284,10.279890728433536
1285,5.391376818412591
1286,5.684324762492722
1287,4.219833015376827
1288,10.552867093367272
1289,5.077204288712294
1290,9.99769327870663
1291,5.81906825221868
1292,9.327007721771968
1293,5.953792545445537
1294,7.935339294509624
1295,10.359268944823702
1296,7.348502787160168
1297,6.97719286015699
1298,8.169708550270192
1299,8.416290203921776
1300,3.155179022481345
1301,4.217612571663747
1302,9.948463002207435
1303,3.8925257996864695
1304,5.15873535904976
1305,9.20284706560166
1306,4.523783521304867
1307,5.112493855256584
1308,9.588596248606764
1309,4.813011727386519
1310,7.75967978438572
1311,9.569101760909332
1312,8.337677761219624
1313,6.535643003435122
1314,4.921607593657401
1315,4.137912028023343
1316,7.967014476005045
1317,5.6269681067846475
1318,5.502497414820092
1319,9.185908851974522
1320,4.047711080305335
1321,7.7663390391429274
1322,3.38485906558002
1323,4.290523807018418
1324,6.7286450865255825
1325,8.156961742202283
1326,10.805715168456993
1327,9.619391921322839
1328,7.801451941161592
1329,6.151650837601196
1330,6.245728611199644
1331,4.207391258629765
1332,10.863900300749023
1333,10.741026803809632
1334,9.341433231670747
1335,9.482298619181465
1336,4.36479966849357
1337,10.323142591081782
1338,4.379161711676585
1339,4.091555795464766
1340,5.795218980483977
1341,4.621289263820358
1342,9.03495845250995
1343,5.216313856724393
1344,5.8513040188528045
1345,7.823886672217692
1346,7.530585196924274
1347,7.85328145460777
1348,6.370940460337034
1349,7.6183685794700935
