Epoch,MSE,MAE,RMSE,R2
1,18.4049422755587,3.6937305952819948,4.290098166191386,0.7231592939515714
2,25.399640154099334,4.65757956748002,5.039805567092776,0.4656954276182489
3,153.9837435580972,9.181755145899563,12.409018637994594,0.839609114614942
4,87.47055819254194,7.491388362437417,9.35256960372613,0.7989397342708175
5,161.04264483732643,9.346785104721844,12.69025787119105,0.8411748333159861
6,150.71168724255787,8.844377839455202,12.27646884256861,0.8489846948084065
7,92.03499457032775,7.7472060443049875,9.593487091268104,0.7916146443598275
8,23.147464755627635,4.317133643044024,4.811181222488677,0.606337567501277
9,230.70100840618048,10.665419026404075,15.188844867407807,0.8562691315377912
10,99.64193914318396,7.82260460311574,9.982080902456358,0.8132539369907241
11,29.376040152250827,4.512670465998511,5.419966803611516,0.7670509483981538
12,194.926562194326,9.814436114976365,13.96161030090462,0.8562415704927332
13,153.84717981685048,9.007510911712115,12.403514817052885,0.8463129109009611
14,109.68520808000058,8.355859847475452,10.473070613721678,0.8007457685575545
15,153.05216504546038,9.234424218178868,12.371425344133165,0.8355337256689122
16,37.83843198379738,5.4453528853892434,6.151295146861137,0.6638357442876299
17,36.96677010388479,5.343209860850976,6.080030436098555,0.678885645644629
18,21.044401743993173,3.780384841979244,4.587417764275799,0.7770268224139373
19,165.1562444211979,9.185643004554946,12.851312945423043,0.8509453927737195
20,203.21111007869698,10.020527569789815,14.255213435045334,0.8560311524760797
21,29.904009897736767,4.533975550421482,5.468455897027677,0.7704728196608307
22,176.11020059672538,9.925774740647837,13.270651852743534,0.8349858598943242
23,53.65664451030121,5.696146471841313,7.325069590816268,0.817184532136781
24,140.43810947124595,9.110793027239682,11.850658609176367,0.8227387789369258
25,188.0826271252798,9.876520589312527,13.714321971037423,0.8489672745293085
26,181.49838522495818,9.82388105856595,13.472133655251428,0.8450970913683592
27,79.35392807902355,7.385975147451918,8.908082177383836,0.7686121059395944
28,83.03493963090689,7.342201179686533,9.112350938748293,0.7938236189862007
29,164.88384982310552,9.527638552450682,12.84071064322787,0.8387170851443582
30,149.0372338109157,9.005694403847558,12.208080676785999,0.8405102586569533
31,198.45751302393694,10.219838835910926,14.087494916554077,0.8461234955262851
32,72.28791019061596,6.42045930572818,8.502229718762953,0.8312756012877109
33,39.88239491246666,5.152599637081786,6.3152509777891375,0.7840088313178497
34,95.91675437537928,7.700572634072067,9.793709939312032,0.8112036208414886
35,193.9575889117566,9.507077834831513,13.926865724625788,0.8636852037535927
36,17.091246832923787,3.605074600458654,4.134156121014757,0.7067287850097806
37,202.67198035073048,10.173295708803172,14.236290961859781,0.8508427138603395
38,203.11466641920472,10.111628299830786,14.251830283132223,0.8530679763503992
39,22.37636194627753,4.318113067685663,4.730365942110349,0.5627299503849528
40,152.24552545554863,9.09503387223677,12.338781360229568,0.8408561953597543
41,27.525086475498387,4.153115801627471,5.246435597193431,0.8070892664957059
42,19.821034023537333,4.081864216930934,4.452081987512958,0.5355064475470042
43,28.867569318725874,4.829332439922001,5.372854857403639,0.6037276442291206
